_id,data,timestamp,month
6604709dc0744437b44b17d0,992,2024-03-27T15:16:45.701438-04:00,March
660470acc0744437b44b1818,1017,2024-03-27T15:17:00.471650-04:00,March
660470bbc0744437b44b1860,995,2024-03-27T15:17:15.233705-04:00,March
660470c9c0744437b44b18a8,1016,2024-03-27T15:17:29.996632-04:00,March
660470d8c0744437b44b18f0,996,2024-03-27T15:17:44.757137-04:00,March
660470e7c0744437b44b1938,1016,2024-03-27T15:17:59.524140-04:00,March
660470f6c0744437b44b1980,996,2024-03-27T15:18:14.285736-04:00,March
66047105c0744437b44b19c8,1015,2024-03-27T15:18:29.047918-04:00,March
66047113c0744437b44b1a10,998,2024-03-27T15:18:43.810903-04:00,March
66047122c0744437b44b1a58,1012,2024-03-27T15:18:58.574170-04:00,March
66047131c0744437b44b1aa0,1000,2024-03-27T15:19:13.343418-04:00,March
66047140c0744437b44b1ae8,1004,2024-03-27T15:19:28.108706-04:00,March
6604714ec0744437b44b1b30,1004,2024-03-27T15:19:42.873906-04:00,March
6604715dc0744437b44b1b78,1003,2024-03-27T15:19:57.643935-04:00,March
6604716cc0744437b44b1bc0,1007,2024-03-27T15:20:12.404268-04:00,March
6604717bc0744437b44b1c08,1006,2024-03-27T15:20:27.171741-04:00,March
66047189c0744437b44b1c50,995,2024-03-27T15:20:41.939712-04:00,March
66047198c0744437b44b1c98,1013,2024-03-27T15:20:56.703051-04:00,March
660471a7c0744437b44b1ce0,991,2024-03-27T15:21:11.467188-04:00,March
660471b6c0744437b44b1d28,1020,2024-03-27T15:21:26.236256-04:00,March
660471c4c0744437b44b1d70,985,2024-03-27T15:21:40.998803-04:00,March
660471d3c0744437b44b1db8,1023,2024-03-27T15:21:55.762875-04:00,March
660471e2c0744437b44b1e00,986,2024-03-27T15:22:10.531038-04:00,March
660471f1c0744437b44b1e48,1020,2024-03-27T15:22:25.296210-04:00,March
66047200c0744437b44b1e90,987,2024-03-27T15:22:40.062113-04:00,March
6604720ec0744437b44b1ed8,1013,2024-03-27T15:22:54.827474-04:00,March
6604721dc0744437b44b1f20,998,2024-03-27T15:23:09.592756-04:00,March
6604722cc0744437b44b1f68,1014,2024-03-27T15:23:24.354267-04:00,March
6604723bc0744437b44b1fb0,999,2024-03-27T15:23:39.119158-04:00,March
66047249c0744437b44b1ff8,1007,2024-03-27T15:23:53.884304-04:00,March
66047258c0744437b44b2040,995,2024-03-27T15:24:08.641510-04:00,March
66047267c0744437b44b2088,1011,2024-03-27T15:24:23.404901-04:00,March
66047276c0744437b44b20d0,1004,2024-03-27T15:24:38.171505-04:00,March
66047284c0744437b44b2118,999,2024-03-27T15:24:52.939239-04:00,March
66047293c0744437b44b2160,1012,2024-03-27T15:25:07.706696-04:00,March
660472a2c0744437b44b21a8,995,2024-03-27T15:25:22.472750-04:00,March
660472b1c0744437b44b21f0,1013,2024-03-27T15:25:37.236975-04:00,March
660472c0c0744437b44b2238,1000,2024-03-27T15:25:52.003224-04:00,March
660472cec0744437b44b2280,1010,2024-03-27T15:26:06.769541-04:00,March
660472ddc0744437b44b22c8,1003,2024-03-27T15:26:21.532630-04:00,March
660472ecc0744437b44b2310,1002,2024-03-27T15:26:36.294734-04:00,March
660472fbc0744437b44b2358,1005,2024-03-27T15:26:51.058000-04:00,March
66047309c0744437b44b23a0,997,2024-03-27T15:27:05.825822-04:00,March
66047318c0744437b44b23e8,1012,2024-03-27T15:27:20.591335-04:00,March
66047327c0744437b44b2430,990,2024-03-27T15:27:35.354612-04:00,March
66047336c0744437b44b2478,1018,2024-03-27T15:27:50.120944-04:00,March
66047344c0744437b44b24c0,989,2024-03-27T15:28:04.882105-04:00,March
66047353c0744437b44b2508,1018,2024-03-27T15:28:19.646364-04:00,March
66047362c0744437b44b2550,990,2024-03-27T15:28:34.414906-04:00,March
66047371c0744437b44b2598,1015,2024-03-27T15:28:49.180874-04:00,March
6604737fc0744437b44b25e0,997,2024-03-27T15:29:03.946850-04:00,March
6604738ec0744437b44b2628,1010,2024-03-27T15:29:18.711106-04:00,March
6604739dc0744437b44b2670,1004,2024-03-27T15:29:33.476871-04:00,March
660473acc0744437b44b26b8,1002,2024-03-27T15:29:48.242722-04:00,March
660473bbc0744437b44b2700,1014,2024-03-27T15:30:03.009169-04:00,March
660473c9c0744437b44b2748,994,2024-03-27T15:30:17.774559-04:00,March
660473d8c0744437b44b2790,1008,2024-03-27T15:30:32.529208-04:00,March
660473e7c0744437b44b27d8,1000,2024-03-27T15:30:47.293382-04:00,March
660473f6c0744437b44b2820,1013,2024-03-27T15:31:02.056791-04:00,March
66047404c0744437b44b2868,999,2024-03-27T15:31:16.818809-04:00,March
66047413c0744437b44b28b0,1015,2024-03-27T15:31:31.585073-04:00,March
66047422c0744437b44b28f8,991,2024-03-27T15:31:46.352926-04:00,March
66047431c0744437b44b2940,1016,2024-03-27T15:32:01.117845-04:00,March
6604743fc0744437b44b2988,991,2024-03-27T15:32:15.878912-04:00,March
6604744ec0744437b44b29d0,1015,2024-03-27T15:32:30.645173-04:00,March
6604745dc0744437b44b2a18,995,2024-03-27T15:32:45.409099-04:00,March
6604746cc0744437b44b2a60,1013,2024-03-27T15:33:00.176072-04:00,March
6604747ac0744437b44b2aa8,997,2024-03-27T15:33:14.937454-04:00,March
66047489c0744437b44b2af0,1011,2024-03-27T15:33:29.699893-04:00,March
66047498c0744437b44b2b38,1000,2024-03-27T15:33:44.464947-04:00,March
660474a7c0744437b44b2b80,1004,2024-03-27T15:33:59.232143-04:00,March
660474b5c0744437b44b2bc8,1003,2024-03-27T15:34:13.994342-04:00,March
660474c4c0744437b44b2c10,1002,2024-03-27T15:34:28.759814-04:00,March
660474d3c0744437b44b2c58,1004,2024-03-27T15:34:43.524138-04:00,March
660474e2c0744437b44b2ca0,1001,2024-03-27T15:34:58.287175-04:00,March
660474f1c0744437b44b2ce8,1005,2024-03-27T15:35:13.053316-04:00,March
660474ffc0744437b44b2d30,1003,2024-03-27T15:35:27.817461-04:00,March
6604750ec0744437b44b2d78,1004,2024-03-27T15:35:42.582765-04:00,March
6604751dc0744437b44b2dc0,1005,2024-03-27T15:35:57.345878-04:00,March
6604752cc0744437b44b2e08,1001,2024-03-27T15:36:12.109423-04:00,March
6604753ac0744437b44b2e50,1009,2024-03-27T15:36:26.875363-04:00,March
66047549c0744437b44b2e98,991,2024-03-27T15:36:41.643360-04:00,March
66047558c0744437b44b2ee0,1017,2024-03-27T15:36:56.454056-04:00,March
66047567c0744437b44b2f28,984,2024-03-27T15:37:11.172124-04:00,March
66047575c0744437b44b2f70,1018,2024-03-27T15:37:25.934511-04:00,March
66047584c0744437b44b2fb8,986,2024-03-27T15:37:40.694520-04:00,March
66047593c0744437b44b3000,1017,2024-03-27T15:37:55.459328-04:00,March
660475a2c0744437b44b3048,984,2024-03-27T15:38:10.225950-04:00,March
660475b0c0744437b44b3090,1021,2024-03-27T15:38:24.987658-04:00,March
660475bfc0744437b44b30d8,984,2024-03-27T15:38:39.756139-04:00,March
660475cec0744437b44b3120,1019,2024-03-27T15:38:54.522092-04:00,March
660475ddc0744437b44b3168,990,2024-03-27T15:39:09.287584-04:00,March
660475ecc0744437b44b31b0,1013,2024-03-27T15:39:24.051830-04:00,March
660475fac0744437b44b31f8,995,2024-03-27T15:39:38.816047-04:00,March
66047609c0744437b44b3240,1015,2024-03-27T15:39:53.576385-04:00,March
66047618c0744437b44b3288,996,2024-03-27T15:40:08.342516-04:00,March
66047627c0744437b44b32d0,1010,2024-03-27T15:40:23.103746-04:00,March
66047635c0744437b44b3318,1000,2024-03-27T15:40:37.868916-04:00,March
66047644c0744437b44b3360,1004,2024-03-27T15:40:52.632929-04:00,March
66047653c0744437b44b33a8,1000,2024-03-27T15:41:07.393352-04:00,March
66047662c0744437b44b33f0,1003,2024-03-27T15:41:22.160638-04:00,March
66047670c0744437b44b3438,1007,2024-03-27T15:41:36.923773-04:00,March
6604767fc0744437b44b3480,1000,2024-03-27T15:41:51.686004-04:00,March
6604768ec0744437b44b34c8,1009,2024-03-27T15:42:06.449199-04:00,March
6604769dc0744437b44b3510,1000,2024-03-27T15:42:21.211451-04:00,March
660476abc0744437b44b3558,1010,2024-03-27T15:42:35.982453-04:00,March
660476bac0744437b44b35a0,995,2024-03-27T15:42:50.742792-04:00,March
660476c9c0744437b44b35e8,1011,2024-03-27T15:43:05.508102-04:00,March
660476d8c0744437b44b3630,998,2024-03-27T15:43:20.275917-04:00,March
660476e7c0744437b44b3678,1007,2024-03-27T15:43:35.041217-04:00,March
660476f5c0744437b44b36c0,1001,2024-03-27T15:43:49.804625-04:00,March
66047704c0744437b44b3708,1001,2024-03-27T15:44:04.570169-04:00,March
66047713c0744437b44b3750,1007,2024-03-27T15:44:19.335571-04:00,March
66047722c0744437b44b3798,991,2024-03-27T15:44:34.101508-04:00,March
66047730c0744437b44b37e0,1015,2024-03-27T15:44:48.868527-04:00,March
6604773fc0744437b44b3828,988,2024-03-27T15:45:03.633560-04:00,March
6604774ec0744437b44b3870,1016,2024-03-27T15:45:18.394273-04:00,March
6604775dc0744437b44b38b8,988,2024-03-27T15:45:33.157198-04:00,March
6604776bc0744437b44b3900,1017,2024-03-27T15:45:47.922291-04:00,March
6604777ac0744437b44b3948,988,2024-03-27T15:46:02.690200-04:00,March
66047789c0744437b44b3990,1014,2024-03-27T15:46:17.452705-04:00,March
66047798c0744437b44b39d8,992,2024-03-27T15:46:32.220126-04:00,March
660477a6c0744437b44b3a20,1004,2024-03-27T15:46:46.987286-04:00,March
660477b5c0744437b44b3a68,1006,2024-03-27T15:47:01.752391-04:00,March
660477c4c0744437b44b3ab0,999,2024-03-27T15:47:16.516924-04:00,March
660477d3c0744437b44b3af8,1013,2024-03-27T15:47:31.283729-04:00,March
660477e2c0744437b44b3b40,995,2024-03-27T15:47:46.045990-04:00,March
660477f0c0744437b44b3b88,1015,2024-03-27T15:48:00.808204-04:00,March
660477ffc0744437b44b3bd0,997,2024-03-27T15:48:15.569683-04:00,March
6604780ec0744437b44b3c18,1000,2024-03-27T15:48:30.322725-04:00,March
6604781dc0744437b44b3c60,1006,2024-03-27T15:48:45.085041-04:00,March
6604782bc0744437b44b3ca8,1006,2024-03-27T15:48:59.852188-04:00,March
6604783ac0744437b44b3cf0,999,2024-03-27T15:49:14.615389-04:00,March
66047849c0744437b44b3d38,1004,2024-03-27T15:49:29.375524-04:00,March
66047858c0744437b44b3d80,1004,2024-03-27T15:49:44.136869-04:00,March
66047866c0744437b44b3dc8,1005,2024-03-27T15:49:58.902048-04:00,March
66047875c0744437b44b3e10,994,2024-03-27T15:50:13.670020-04:00,March
66047884c0744437b44b3e58,1014,2024-03-27T15:50:28.495273-04:00,March
66047893c0744437b44b3ea0,989,2024-03-27T15:50:43.202608-04:00,March
660478a1c0744437b44b3ee8,1013,2024-03-27T15:50:57.969842-04:00,March
660478b0c0744437b44b3f30,995,2024-03-27T15:51:12.735657-04:00,March
660478bfc0744437b44b3f78,1010,2024-03-27T15:51:27.499925-04:00,March
660478cec0744437b44b3fc0,999,2024-03-27T15:51:42.264914-04:00,March
660478ddc0744437b44b4008,1006,2024-03-27T15:51:57.026848-04:00,March
660478ebc0744437b44b4050,1001,2024-03-27T15:52:11.791872-04:00,March
660478fac0744437b44b4098,1000,2024-03-27T15:52:26.559829-04:00,March
66047909c0744437b44b40e0,1004,2024-03-27T15:52:41.326426-04:00,March
66047918c0744437b44b4128,1003,2024-03-27T15:52:56.092499-04:00,March
66047926c0744437b44b4170,1003,2024-03-27T15:53:10.857647-04:00,March
66047935c0744437b44b41b8,1007,2024-03-27T15:53:25.625457-04:00,March
66047944c0744437b44b4200,993,2024-03-27T15:53:40.388890-04:00,March
66047953c0744437b44b4248,1013,2024-03-27T15:53:55.155318-04:00,March
66047961c0744437b44b4290,983,2024-03-27T15:54:09.922910-04:00,March
66047970c0744437b44b42d8,1020,2024-03-27T15:54:24.688778-04:00,March
6604797fc0744437b44b4320,983,2024-03-27T15:54:39.452808-04:00,March
6604798ec0744437b44b4368,1020,2024-03-27T15:54:54.220670-04:00,March
6604799cc0744437b44b43b0,985,2024-03-27T15:55:08.984719-04:00,March
660479abc0744437b44b43f8,1009,2024-03-27T15:55:23.754507-04:00,March
660479bac0744437b44b4440,1001,2024-03-27T15:55:38.519739-04:00,March
660479c9c0744437b44b4488,999,2024-03-27T15:55:53.286967-04:00,March
660479d8c0744437b44b44d0,1010,2024-03-27T15:56:08.050461-04:00,March
660479e6c0744437b44b4518,995,2024-03-27T15:56:22.817592-04:00,March
660479f5c0744437b44b4560,1010,2024-03-27T15:56:37.580704-04:00,March
66047a04c0744437b44b45a8,994,2024-03-27T15:56:52.342870-04:00,March
66047a13c0744437b44b45f0,1009,2024-03-27T15:57:07.110480-04:00,March
66047a21c0744437b44b4638,996,2024-03-27T15:57:21.877042-04:00,March
66047a30c0744437b44b4680,1008,2024-03-27T15:57:36.638397-04:00,March
66047a3fc0744437b44b46c8,995,2024-03-27T15:57:51.400377-04:00,March
66047a4ec0744437b44b4710,1008,2024-03-27T15:58:06.165079-04:00,March
66047a5cc0744437b44b4758,998,2024-03-27T15:58:20.927223-04:00,March
66047a6bc0744437b44b47a0,1003,2024-03-27T15:58:35.690435-04:00,March
66047a7ac0744437b44b47e8,998,2024-03-27T15:58:50.454020-04:00,March
66047a89c0744437b44b4830,1000,2024-03-27T15:59:05.219798-04:00,March
66047a97c0744437b44b4878,1007,2024-03-27T15:59:19.987005-04:00,March
66047aa6c0744437b44b48c0,991,2024-03-27T15:59:34.750213-04:00,March
66047ab5c0744437b44b4908,1000,2024-03-27T15:59:49.506888-04:00,March
66047ac4c0744437b44b4950,998,2024-03-27T16:00:04.269543-04:00,March
66047ad3c0744437b44b4998,1003,2024-03-27T16:00:19.033793-04:00,March
66047ae1c0744437b44b49e0,997,2024-03-27T16:00:33.795398-04:00,March
66047af0c0744437b44b4a28,1002,2024-03-27T16:00:48.556392-04:00,March
66047affc0744437b44b4a70,993,2024-03-27T16:01:03.323671-04:00,March
66047b0ec0744437b44b4ab8,1009,2024-03-27T16:01:18.087792-04:00,March
