_id,device,feedback,timestamp,month
6621ec439a8cdfbc2b81411d,ezoHumidity,sending data,2024-04-19T00:00:03.850363-04:00,April
6621ec539a8cdfbc2b814153,ezoColor,sending data,2024-04-19T00:00:19.607184-04:00,April
6621ec639a8cdfbc2b814189,ezoTemperature,sending data,2024-04-19T00:00:35.245843-04:00,April
6621ec739a8cdfbc2b8141bf,ezoConductivity,sending data,2024-04-19T00:00:51.035565-04:00,April
6621ec879a8cdfbc2b8141f7,ezoHumidity,sending data,2024-04-19T00:01:11.617738-04:00,April
6621ec979a8cdfbc2b81422d,ezoColor,sending data,2024-04-19T00:01:27.385238-04:00,April
6621eca79a8cdfbc2b814263,ezoCO2,sending data,2024-04-19T00:01:43.023632-04:00,April
6621ecb69a8cdfbc2b814299,ezoConductivity,sending data,2024-04-19T00:01:58.807083-04:00,April
6621eccb9a8cdfbc2b8142d1,ezoHumidity,sending data,2024-04-19T00:02:19.396602-04:00,April
6621ecdb9a8cdfbc2b814307,ezoColor,sending data,2024-04-19T00:02:35.038303-04:00,April
6621ecea9a8cdfbc2b81433d,ezoConductivity,sending data,2024-04-19T00:02:50.817059-04:00,April
6621ecff9a8cdfbc2b814375,ezoHumidity,sending data,2024-04-19T00:03:11.410869-04:00,April
6621ed0f9a8cdfbc2b8143ab,ezoColor,sending data,2024-04-19T00:03:27.175157-04:00,April
6621ed1e9a8cdfbc2b8143e1,ezoTemperature,sending data,2024-04-19T00:03:42.811166-04:00,April
6621ed2e9a8cdfbc2b814417,ezoConductivity,sending data,2024-04-19T00:03:58.601200-04:00,April
6621ed439a8cdfbc2b81444f,ezoHumidity,sending data,2024-04-19T00:04:19.180722-04:00,April
6621ed529a8cdfbc2b814485,ezoColor,sending data,2024-04-19T00:04:34.948576-04:00,April
6621ed629a8cdfbc2b8144bb,ezoCO2,sending data,2024-04-19T00:04:50.587281-04:00,April
6621ed729a8cdfbc2b8144f1,ezoConductivity,sending data,2024-04-19T00:05:06.374606-04:00,April
6621ed869a8cdfbc2b814529,ezoHumidity,sending data,2024-04-19T00:05:26.960697-04:00,April
6621ed969a8cdfbc2b81455f,ezoColor,sending data,2024-04-19T00:05:42.603228-04:00,April
6621eda69a8cdfbc2b814595,ezoConductivity,sending data,2024-04-19T00:05:58.382219-04:00,April
6621edbb9a8cdfbc2b8145cd,ezoHumidity,sending data,2024-04-19T00:06:19.123208-04:00,April
6621edca9a8cdfbc2b814603,ezoColor,sending data,2024-04-19T00:06:34.734877-04:00,April
6621edda9a8cdfbc2b814639,ezoTemperature,sending data,2024-04-19T00:06:50.371898-04:00,April
6621edea9a8cdfbc2b81466f,ezoConductivity,sending data,2024-04-19T00:07:06.159196-04:00,April
6621edfe9a8cdfbc2b8146a7,ezoHumidity,sending data,2024-04-19T00:07:26.746722-04:00,April
6621ee0e9a8cdfbc2b8146dd,ezoColor,sending data,2024-04-19T00:07:42.510089-04:00,April
6621ee1e9a8cdfbc2b814713,ezoCO2,sending data,2024-04-19T00:07:58.149541-04:00,April
