_id,device,feedback,timestamp,month
66209ac19a8cdfbc2b7d0afd,ezoHumidity,sending data,2024-04-18T00:00:01.064628-04:00,April
66209ad09a8cdfbc2b7d0b33,ezoColor,sending data,2024-04-18T00:00:16.829202-04:00,April
66209ae09a8cdfbc2b7d0b69,ezoTemperature,sending data,2024-04-18T00:00:32.467650-04:00,April
66209af09a8cdfbc2b7d0b9f,ezoConductivity,sending data,2024-04-18T00:00:48.253839-04:00,April
66209b049a8cdfbc2b7d0bd7,ezoHumidity,sending data,2024-04-18T00:01:08.837471-04:00,April
66209b149a8cdfbc2b7d0c0d,ezoColor,sending data,2024-04-18T00:01:24.601982-04:00,April
66209b249a8cdfbc2b7d0c43,ezoCO2,sending data,2024-04-18T00:01:40.236210-04:00,April
66209b349a8cdfbc2b7d0c79,ezoConductivity,sending data,2024-04-18T00:01:56.027402-04:00,April
66209b489a8cdfbc2b7d0cb1,ezoHumidity,sending data,2024-04-18T00:02:16.608610-04:00,April
66209b589a8cdfbc2b7d0ce7,ezoColor,sending data,2024-04-18T00:02:32.255572-04:00,April
66209b689a8cdfbc2b7d0d1d,ezoConductivity,sending data,2024-04-18T00:02:48.034316-04:00,April
66209b7c9a8cdfbc2b7d0d55,ezoHumidity,sending data,2024-04-18T00:03:08.625429-04:00,April
66209b8c9a8cdfbc2b7d0d8b,ezoColor,sending data,2024-04-18T00:03:24.389317-04:00,April
66209b9c9a8cdfbc2b7d0dc1,ezoTemperature,sending data,2024-04-18T00:03:40.024769-04:00,April
66209bab9a8cdfbc2b7d0df7,ezoConductivity,sending data,2024-04-18T00:03:55.813670-04:00,April
66209bc09a8cdfbc2b7d0e2f,ezoHumidity,sending data,2024-04-18T00:04:16.399594-04:00,April
66209bd09a8cdfbc2b7d0e65,ezoColor,sending data,2024-04-18T00:04:32.165996-04:00,April
66209bdf9a8cdfbc2b7d0e9b,ezoCO2,sending data,2024-04-18T00:04:47.804327-04:00,April
66209bef9a8cdfbc2b7d0ed1,ezoConductivity,sending data,2024-04-18T00:05:03.589262-04:00,April
66209c049a8cdfbc2b7d0f09,ezoHumidity,sending data,2024-04-18T00:05:24.172645-04:00,April
66209c139a8cdfbc2b7d0f3f,ezoColor,sending data,2024-04-18T00:05:39.815413-04:00,April
