_id,device,feedback,timestamp,month
66233dc09a8cdfbc2b857723,ezoColor,sending data,2024-04-20T00:00:00.101621-04:00,April
66233dcf9a8cdfbc2b857759,ezoCO2,sending data,2024-04-20T00:00:15.740666-04:00,April
66233ddf9a8cdfbc2b85778f,ezoConductivity,sending data,2024-04-20T00:00:31.526940-04:00,April
66233df49a8cdfbc2b8577c7,ezoHumidity,sending data,2024-04-20T00:00:52.108501-04:00,April
66233e039a8cdfbc2b8577fd,ezoColor,sending data,2024-04-20T00:01:07.754706-04:00,April
66233e139a8cdfbc2b857833,ezoConductivity,sending data,2024-04-20T00:01:23.531203-04:00,April
66233e289a8cdfbc2b85786b,ezoHumidity,sending data,2024-04-20T00:01:44.123598-04:00,April
66233e379a8cdfbc2b8578a1,ezoColor,sending data,2024-04-20T00:01:59.886803-04:00,April
66233e479a8cdfbc2b8578d7,ezoTemperature,sending data,2024-04-20T00:02:15.527693-04:00,April
66233e579a8cdfbc2b85790d,ezoConductivity,sending data,2024-04-20T00:02:31.313130-04:00,April
66233e6b9a8cdfbc2b857945,ezoHumidity,sending data,2024-04-20T00:02:51.894208-04:00,April
66233e7b9a8cdfbc2b85797b,ezoColor,sending data,2024-04-20T00:03:07.657751-04:00,April
66233e8b9a8cdfbc2b8579b1,ezoCO2,sending data,2024-04-20T00:03:23.295466-04:00,April
66233e9b9a8cdfbc2b8579e7,ezoConductivity,sending data,2024-04-20T00:03:39.081360-04:00,April
66233eaf9a8cdfbc2b857a1f,ezoHumidity,sending data,2024-04-20T00:03:59.667800-04:00,April
66233ebf9a8cdfbc2b857a55,ezoColor,sending data,2024-04-20T00:04:15.311348-04:00,April
66233ecf9a8cdfbc2b857a8b,ezoConductivity,sending data,2024-04-20T00:04:31.089293-04:00,April
66233ee39a8cdfbc2b857ac3,ezoHumidity,sending data,2024-04-20T00:04:51.754790-04:00,April
66233ef39a8cdfbc2b857af9,ezoColor,sending data,2024-04-20T00:05:07.436674-04:00,April
66233f039a8cdfbc2b857b2f,ezoTemperature,sending data,2024-04-20T00:05:23.075025-04:00,April
66233f129a8cdfbc2b857b65,ezoConductivity,sending data,2024-04-20T00:05:38.864842-04:00,April
66233f279a8cdfbc2b857b9d,ezoHumidity,sending data,2024-04-20T00:05:59.445295-04:00,April
66233f379a8cdfbc2b857bd3,ezoColor,sending data,2024-04-20T00:06:15.205837-04:00,April
66233f469a8cdfbc2b857c09,ezoCO2,sending data,2024-04-20T00:06:30.849109-04:00,April
66233f569a8cdfbc2b857c3f,ezoConductivity,sending data,2024-04-20T00:06:46.632958-04:00,April
66233f6b9a8cdfbc2b857c77,ezoHumidity,sending data,2024-04-20T00:07:07.219552-04:00,April
66233f7a9a8cdfbc2b857cad,ezoColor,sending data,2024-04-20T00:07:22.862736-04:00,April
66233f8a9a8cdfbc2b857ce3,ezoConductivity,sending data,2024-04-20T00:07:38.644019-04:00,April
66233f9f9a8cdfbc2b857d1b,ezoHumidity,sending data,2024-04-20T00:07:59.232114-04:00,April
66233fae9a8cdfbc2b857d51,ezoColor,sending data,2024-04-20T00:08:14.998710-04:00,April
66233fbe9a8cdfbc2b857d87,ezoTemperature,sending data,2024-04-20T00:08:30.636427-04:00,April
66233fce9a8cdfbc2b857dbd,ezoConductivity,sending data,2024-04-20T00:08:46.437270-04:00,April
66233fe39a8cdfbc2b857df5,ezoHumidity,sending data,2024-04-20T00:09:07.007331-04:00,April
66233ff29a8cdfbc2b857e2b,ezoColor,sending data,2024-04-20T00:09:22.773690-04:00,April
662340029a8cdfbc2b857e61,ezoCO2,sending data,2024-04-20T00:09:38.411094-04:00,April
662340129a8cdfbc2b857e97,ezoConductivity,sending data,2024-04-20T00:09:54.194535-04:00,April
662340269a8cdfbc2b857ecf,ezoHumidity,sending data,2024-04-20T00:10:14.771139-04:00,April
662340369a8cdfbc2b857f05,ezoColor,sending data,2024-04-20T00:10:30.411463-04:00,April
662340469a8cdfbc2b857f3b,ezoConductivity,sending data,2024-04-20T00:10:46.185207-04:00,April
6623405a9a8cdfbc2b857f73,ezoHumidity,sending data,2024-04-20T00:11:06.776139-04:00,April
6623406a9a8cdfbc2b857fa9,ezoColor,sending data,2024-04-20T00:11:22.541541-04:00,April
6623407a9a8cdfbc2b857fdf,ezoTemperature,sending data,2024-04-20T00:11:38.180790-04:00,April
662340899a8cdfbc2b858015,ezoConductivity,sending data,2024-04-20T00:11:53.967607-04:00,April
6623409e9a8cdfbc2b85804d,ezoHumidity,sending data,2024-04-20T00:12:14.551175-04:00,April
662340ae9a8cdfbc2b858083,ezoColor,sending data,2024-04-20T00:12:30.314617-04:00,April
662340bd9a8cdfbc2b8580b9,ezoCO2,sending data,2024-04-20T00:12:45.955361-04:00,April
662340cd9a8cdfbc2b8580ef,ezoConductivity,sending data,2024-04-20T00:13:01.738610-04:00,April
662340e29a8cdfbc2b858127,ezoHumidity,sending data,2024-04-20T00:13:22.322106-04:00,April
662340f19a8cdfbc2b85815d,ezoColor,sending data,2024-04-20T00:13:37.967135-04:00,April
662341019a8cdfbc2b858193,ezoConductivity,sending data,2024-04-20T00:13:53.746251-04:00,April
662341169a8cdfbc2b8581cb,ezoHumidity,sending data,2024-04-20T00:14:14.337757-04:00,April
662341269a8cdfbc2b858201,ezoColor,sending data,2024-04-20T00:14:30.101479-04:00,April
662341359a8cdfbc2b858237,ezoTemperature,sending data,2024-04-20T00:14:45.738139-04:00,April
662341459a8cdfbc2b85826d,ezoConductivity,sending data,2024-04-20T00:15:01.527944-04:00,April
6623415a9a8cdfbc2b8582a5,ezoHumidity,sending data,2024-04-20T00:15:22.110859-04:00,April
662341699a8cdfbc2b8582db,ezoColor,sending data,2024-04-20T00:15:37.870131-04:00,April
662341799a8cdfbc2b858311,ezoCO2,sending data,2024-04-20T00:15:53.509006-04:00,April
662341899a8cdfbc2b858347,ezoConductivity,sending data,2024-04-20T00:16:09.297509-04:00,April
6623419d9a8cdfbc2b85837f,ezoHumidity,sending data,2024-04-20T00:16:29.882880-04:00,April
662341ad9a8cdfbc2b8583b5,ezoColor,sending data,2024-04-20T00:16:45.525123-04:00,April
662341bd9a8cdfbc2b8583eb,ezoConductivity,sending data,2024-04-20T00:17:01.305024-04:00,April
662341d19a8cdfbc2b858423,ezoHumidity,sending data,2024-04-20T00:17:21.897589-04:00,April
662341e19a8cdfbc2b858459,ezoColor,sending data,2024-04-20T00:17:37.663355-04:00,April
662341f19a8cdfbc2b85848f,ezoTemperature,sending data,2024-04-20T00:17:53.297558-04:00,April
