_id,device,feedback,timestamp,month
661d6df29a8cdfbc2b72e614,ezoHumidity,sending data,2024-04-15T14:12:02.987924-04:00,April
661d6df59a8cdfbc2b72e628,ezoPH,sending data,2024-04-15T14:12:05.359944-04:00,April
661d6dfa9a8cdfbc2b72e63c,ezoConductivity,sending data,2024-04-15T14:12:10.549178-04:00,April
661d6dff9a8cdfbc2b72e650,ezoCO2,sending data,2024-04-15T14:12:15.777836-04:00,April
661d6e059a8cdfbc2b72e664,ezoColor,sending data,2024-04-15T14:12:21.109087-04:00,April
661d6e0a9a8cdfbc2b72e678,ezoHumidity,sending data,2024-04-15T14:12:26.334921-04:00,April
661d6e0f9a8cdfbc2b72e68c,ezoHumidity,sending data,2024-04-15T14:12:31.567050-04:00,April
661d6e119a8cdfbc2b72e6a0,ezoPH,sending data,2024-04-15T14:12:33.974203-04:00,April
661d6e179a8cdfbc2b72e6b4,ezoConductivity,sending data,2024-04-15T14:12:39.204741-04:00,April
661d6e1c9a8cdfbc2b72e6c8,ezoCO2,sending data,2024-04-15T14:12:44.432317-04:00,April
661d6e219a8cdfbc2b72e6dc,ezoColor,sending data,2024-04-15T14:12:49.766820-04:00,April
661d6e269a8cdfbc2b72e6f0,ezoHumidity,sending data,2024-04-15T14:12:54.993034-04:00,April
661d6e2c9a8cdfbc2b72e704,ezoHumidity,sending data,2024-04-15T14:13:00.223177-04:00,April
661d6e2e9a8cdfbc2b72e718,ezoPH,sending data,2024-04-15T14:13:02.627168-04:00,April
661d6e339a8cdfbc2b72e72c,ezoConductivity,sending data,2024-04-15T14:13:07.860219-04:00,April
661d6e399a8cdfbc2b72e740,ezoCO2,sending data,2024-04-15T14:13:13.087777-04:00,April
661d6e3e9a8cdfbc2b72e754,ezoColor,sending data,2024-04-15T14:13:18.420376-04:00,April
661d6e439a8cdfbc2b72e768,ezoHumidity,sending data,2024-04-15T14:13:23.649626-04:00,April
661d6e489a8cdfbc2b72e77c,ezoHumidity,sending data,2024-04-15T14:13:28.880089-04:00,April
661d6e4b9a8cdfbc2b72e790,ezoPH,sending data,2024-04-15T14:13:31.287529-04:00,April
661d6e509a8cdfbc2b72e7a4,ezoConductivity,sending data,2024-04-15T14:13:36.519910-04:00,April
661d6e559a8cdfbc2b72e7b8,ezoCO2,sending data,2024-04-15T14:13:41.745076-04:00,April
661d6e5b9a8cdfbc2b72e7cc,ezoColor,sending data,2024-04-15T14:13:47.081491-04:00,April
661d6e609a8cdfbc2b72e7e0,ezoHumidity,sending data,2024-04-15T14:13:52.313953-04:00,April
661d6e659a8cdfbc2b72e7f4,ezoHumidity,sending data,2024-04-15T14:13:57.546007-04:00,April
661d6e679a8cdfbc2b72e808,ezoPH,sending data,2024-04-15T14:13:59.968716-04:00,April
661d6e6d9a8cdfbc2b72e81c,ezoConductivity,sending data,2024-04-15T14:14:05.186752-04:00,April
661d6e729a8cdfbc2b72e830,ezoCO2,sending data,2024-04-15T14:14:10.408639-04:00,April
661d6e779a8cdfbc2b72e844,ezoColor,sending data,2024-04-15T14:14:15.744296-04:00,April
661d6e7c9a8cdfbc2b72e858,ezoHumidity,sending data,2024-04-15T14:14:20.973154-04:00,April
661d6e829a8cdfbc2b72e86c,ezoHumidity,sending data,2024-04-15T14:14:26.203077-04:00,April
661d6e849a8cdfbc2b72e880,ezoPH,sending data,2024-04-15T14:14:28.609666-04:00,April
661d6e899a8cdfbc2b72e894,ezoConductivity,sending data,2024-04-15T14:14:33.840550-04:00,April
661d6e8f9a8cdfbc2b72e8a8,ezoCO2,sending data,2024-04-15T14:14:39.075902-04:00,April
661d6e949a8cdfbc2b72e8bc,ezoColor,sending data,2024-04-15T14:14:44.401615-04:00,April
661d6e999a8cdfbc2b72e8d0,ezoHumidity,sending data,2024-04-15T14:14:49.629367-04:00,April
661d6e9e9a8cdfbc2b72e8e4,ezoHumidity,sending data,2024-04-15T14:14:54.859055-04:00,April
661d6ea19a8cdfbc2b72e8f8,ezoPH,sending data,2024-04-15T14:14:57.268137-04:00,April
661d6ea69a8cdfbc2b72e90c,ezoConductivity,sending data,2024-04-15T14:15:02.498758-04:00,April
661d6eab9a8cdfbc2b72e920,ezoCO2,sending data,2024-04-15T14:15:07.723621-04:00,April
661d6eb19a8cdfbc2b72e934,ezoColor,sending data,2024-04-15T14:15:13.057102-04:00,April
661d6eb69a8cdfbc2b72e948,ezoHumidity,sending data,2024-04-15T14:15:18.285172-04:00,April
