_id,device,error,timestamp,month
66248f469a8cdfbc2b89ad3d,PH,Error reading,2024-04-21T00:00:06.295172-04:00,April
6624929e9a8cdfbc2b89b7ee,DO,Error reading,2024-04-21T00:14:22.563922-04:00,April
662495fc9a8cdfbc2b89c2b5,PH,Error reading,2024-04-21T00:28:44.334378-04:00,April
662499549a8cdfbc2b89cd66,DO,Error reading,2024-04-21T00:43:00.584909-04:00,April
66249cb29a8cdfbc2b89d82d,PH,Error reading,2024-04-21T00:57:22.332756-04:00,April
6624a00a9a8cdfbc2b89e2de,DO,Error reading,2024-04-21T01:11:38.602413-04:00,April
6624a3689a8cdfbc2b89eda5,PH,Error reading,2024-04-21T01:26:00.365849-04:00,April
6624a6c09a8cdfbc2b89f856,DO,Error reading,2024-04-21T01:40:16.635110-04:00,April
6624aa1e9a8cdfbc2b8a031d,PH,Error reading,2024-04-21T01:54:38.417670-04:00,April
6624ad769a8cdfbc2b8a0dce,DO,Error reading,2024-04-21T02:08:54.683981-04:00,April
6624b0d49a8cdfbc2b8a1895,PH,Error reading,2024-04-21T02:23:16.454495-04:00,April
6624b42c9a8cdfbc2b8a2346,DO,Error reading,2024-04-21T02:37:32.737057-04:00,April
6624b78a9a8cdfbc2b8a2e0d,PH,Error reading,2024-04-21T02:51:54.514168-04:00,April
6624bae29a8cdfbc2b8a38be,DO,Error reading,2024-04-21T03:06:10.789324-04:00,April
6624be409a8cdfbc2b8a4385,PH,Error reading,2024-04-21T03:20:32.556090-04:00,April
6624c1979a8cdfbc2b8a4e30,PH,Error reading,2024-04-21T03:34:47.317372-04:00,April
6624c4ef9a8cdfbc2b8a58e1,DO,Error reading,2024-04-21T03:49:03.588204-04:00,April
6624c84d9a8cdfbc2b8a63a8,PH,Error reading,2024-04-21T04:03:25.348389-04:00,April
6624cba59a8cdfbc2b8a6e59,DO,Error reading,2024-04-21T04:17:41.630071-04:00,April
6624cf039a8cdfbc2b8a7920,PH,Error reading,2024-04-21T04:32:03.381284-04:00,April
6624d25b9a8cdfbc2b8a83d1,DO,Error reading,2024-04-21T04:46:19.649595-04:00,April
6624d5b99a8cdfbc2b8a8e98,PH,Error reading,2024-04-21T05:00:41.400532-04:00,April
6624d9119a8cdfbc2b8a9949,DO,Error reading,2024-04-21T05:14:57.673841-04:00,April
6624dc789a8cdfbc2b8aa410,PH,Error reading,2024-04-21T05:29:28.920567-04:00,April
6624dfd19a8cdfbc2b8aaec1,DO,Error reading,2024-04-21T05:43:45.147870-04:00,April
6624e32e9a8cdfbc2b8ab988,PH,Error reading,2024-04-21T05:58:06.882553-04:00,April
6624e6879a8cdfbc2b8ac439,DO,Error reading,2024-04-21T06:12:23.137976-04:00,April
6624e9e49a8cdfbc2b8acf00,PH,Error reading,2024-04-21T06:26:44.869585-04:00,April
6624ed3d9a8cdfbc2b8ad9b1,DO,Error reading,2024-04-21T06:41:01.132245-04:00,April
6624f09a9a8cdfbc2b8ae478,PH,Error reading,2024-04-21T06:55:22.874729-04:00,April
6624f3f39a8cdfbc2b8aef29,DO,Error reading,2024-04-21T07:09:39.161984-04:00,April
6624f7529a8cdfbc2b8af9f0,PH,Error reading,2024-04-21T07:24:02.479703-04:00,April
6624faac9a8cdfbc2b8b04a1,DO,Error reading,2024-04-21T07:38:20.479600-04:00,April
6624fe059a8cdfbc2b8b0f4c,DO,Error reading,2024-04-21T07:52:37.021113-04:00,April
662501649a8cdfbc2b8b1a13,PH,Error reading,2024-04-21T08:07:00.582224-04:00,April
662504be9a8cdfbc2b8b24c4,DO,Error reading,2024-04-21T08:21:18.687936-04:00,April
6625081e9a8cdfbc2b8b2f8b,PH,Error reading,2024-04-21T08:35:42.347982-04:00,April
66250b789a8cdfbc2b8b3a3c,DO,Error reading,2024-04-21T08:50:00.560394-04:00,April
66250ed89a8cdfbc2b8b4503,PH,Error reading,2024-04-21T09:04:24.224707-04:00,April
662512329a8cdfbc2b8b4fb4,DO,Error reading,2024-04-21T09:18:42.380456-04:00,April
662515929a8cdfbc2b8b5a7b,PH,Error reading,2024-04-21T09:33:06.054573-04:00,April
662518ec9a8cdfbc2b8b652c,DO,Error reading,2024-04-21T09:47:24.214032-04:00,April
66251c449a8cdfbc2b8b6fd7,DO,Error reading,2024-04-21T10:01:40.862028-04:00,April
66251fa49a8cdfbc2b8b7a9e,PH,Error reading,2024-04-21T10:16:04.534243-04:00,April
662522fe9a8cdfbc2b8b854f,DO,Error reading,2024-04-21T10:30:22.725971-04:00,April
6625265e9a8cdfbc2b8b9016,PH,Error reading,2024-04-21T10:44:46.487920-04:00,April
662529b89a8cdfbc2b8b9ac7,DO,Error reading,2024-04-21T10:59:04.650725-04:00,April
66252d189a8cdfbc2b8ba58e,PH,Error reading,2024-04-21T11:13:28.395586-04:00,April
662530729a8cdfbc2b8bb03f,DO,Error reading,2024-04-21T11:27:46.623834-04:00,April
662533d29a8cdfbc2b8bbb06,PH,Error reading,2024-04-21T11:42:10.312616-04:00,April
6625372c9a8cdfbc2b8bc5b7,DO,Error reading,2024-04-21T11:56:28.494794-04:00,April
66253a8c9a8cdfbc2b8bd07e,PH,Error reading,2024-04-21T12:10:52.161417-04:00,April
66253de69a8cdfbc2b8bdb2f,DO,Error reading,2024-04-21T12:25:10.325335-04:00,April
662541469a8cdfbc2b8be5f6,PH,Error reading,2024-04-21T12:39:34.019433-04:00,April
662544a09a8cdfbc2b8bf0a7,DO,Error reading,2024-04-21T12:53:52.209777-04:00,April
662547ff9a8cdfbc2b8bfb6e,PH,Error reading,2024-04-21T13:08:15.990555-04:00,April
66254b5a9a8cdfbc2b8c061f,DO,Error reading,2024-04-21T13:22:34.174877-04:00,April
66254eb99a8cdfbc2b8c10e6,PH,Error reading,2024-04-21T13:36:57.851182-04:00,April
662552149a8cdfbc2b8c1b97,DO,Error reading,2024-04-21T13:51:16.744265-04:00,April
662555739a8cdfbc2b8c265e,PH,Error reading,2024-04-21T14:05:39.699169-04:00,April
662558cd9a8cdfbc2b8c310f,DO,Error reading,2024-04-21T14:19:57.862328-04:00,April
66255c2d9a8cdfbc2b8c3bd6,PH,Error reading,2024-04-21T14:34:21.548384-04:00,April
66255f879a8cdfbc2b8c4687,DO,Error reading,2024-04-21T14:48:39.705575-04:00,April
662562e79a8cdfbc2b8c514e,PH,Error reading,2024-04-21T15:03:03.384041-04:00,April
662566419a8cdfbc2b8c5bff,DO,Error reading,2024-04-21T15:17:21.557108-04:00,April
662569a19a8cdfbc2b8c66c6,PH,Error reading,2024-04-21T15:31:45.285526-04:00,April
66256cfb9a8cdfbc2b8c7177,DO,Error reading,2024-04-21T15:46:03.490932-04:00,April
6625705b9a8cdfbc2b8c7c3e,PH,Error reading,2024-04-21T16:00:27.202176-04:00,April
662573b59a8cdfbc2b8c86ef,DO,Error reading,2024-04-21T16:14:45.434744-04:00,April
662577159a8cdfbc2b8c91b6,PH,Error reading,2024-04-21T16:29:09.148836-04:00,April
66257a719a8cdfbc2b8c9c67,DO,Error reading,2024-04-21T16:43:29.228812-04:00,April
66257dcf9a8cdfbc2b8ca72e,PH,Error reading,2024-04-21T16:57:51.203055-04:00,April
662581299a8cdfbc2b8cb1df,DO,Error reading,2024-04-21T17:12:09.453840-04:00,April
662584899a8cdfbc2b8cbca6,PH,Error reading,2024-04-21T17:26:33.233162-04:00,April
662587e39a8cdfbc2b8cc757,DO,Error reading,2024-04-21T17:40:51.502990-04:00,April
66258b439a8cdfbc2b8cd21e,PH,Error reading,2024-04-21T17:55:15.280903-04:00,April
66258e9d9a8cdfbc2b8cdccf,DO,Error reading,2024-04-21T18:09:33.577825-04:00,April
662591fd9a8cdfbc2b8ce796,PH,Error reading,2024-04-21T18:23:57.377527-04:00,April
662595579a8cdfbc2b8cf247,DO,Error reading,2024-04-21T18:38:15.659847-04:00,April
662598b79a8cdfbc2b8cfd0e,PH,Error reading,2024-04-21T18:52:39.470679-04:00,April
66259c119a8cdfbc2b8d07bf,DO,Error reading,2024-04-21T19:06:57.768417-04:00,April
66259f719a8cdfbc2b8d1286,PH,Error reading,2024-04-21T19:21:21.637375-04:00,April
6625a2cb9a8cdfbc2b8d1d37,DO,Error reading,2024-04-21T19:35:39.892637-04:00,April
6625a62b9a8cdfbc2b8d27fe,PH,Error reading,2024-04-21T19:50:03.760703-04:00,April
6625a9869a8cdfbc2b8d32af,DO,Error reading,2024-04-21T20:04:22.038338-04:00,April
6625ace59a8cdfbc2b8d3d76,PH,Error reading,2024-04-21T20:18:45.852036-04:00,April
6625b0409a8cdfbc2b8d4827,DO,Error reading,2024-04-21T20:33:04.119863-04:00,April
6625b39f9a8cdfbc2b8d52ee,PH,Error reading,2024-04-21T20:47:27.990343-04:00,April
6625b6fa9a8cdfbc2b8d5d9f,DO,Error reading,2024-04-21T21:01:46.299189-04:00,April
6625ba5a9a8cdfbc2b8d6866,PH,Error reading,2024-04-21T21:16:10.111904-04:00,April
6625bdb49a8cdfbc2b8d7317,DO,Error reading,2024-04-21T21:30:28.406099-04:00,April
6625c1149a8cdfbc2b8d7dde,PH,Error reading,2024-04-21T21:44:52.210940-04:00,April
6625c46e9a8cdfbc2b8d888f,DO,Error reading,2024-04-21T21:59:10.512014-04:00,April
6625c7ce9a8cdfbc2b8d9356,PH,Error reading,2024-04-21T22:13:34.384646-04:00,April
6625cb289a8cdfbc2b8d9e07,DO,Error reading,2024-04-21T22:27:52.761081-04:00,April
6625ce889a8cdfbc2b8da8ce,PH,Error reading,2024-04-21T22:42:16.642955-04:00,April
