_id,device,feedback,timestamp,month
6621ec439a8cdfbc2b81411d,ezoHumidity,sending data,2024-04-19T00:00:03.850363-04:00,April
6621ef9d9a8cdfbc2b814be1,ezoConductivity,sending data,2024-04-19T00:14:21.542957-04:00,April
6621f2fc9a8cdfbc2b8156a7,ezoConductivity,sending data,2024-04-19T00:28:44.056989-04:00,April
6621f65a9a8cdfbc2b81616d,ezoConductivity,sending data,2024-04-19T00:43:06.559562-04:00,April
6621f9b99a8cdfbc2b816c33,ezoCO2,sending data,2024-04-19T00:57:29.020298-04:00,April
6621fd179a8cdfbc2b8176f9,ezoTemperature,sending data,2024-04-19T01:11:51.514031-04:00,April
662200769a8cdfbc2b8181bf,ezoColor,sending data,2024-04-19T01:26:14.031938-04:00,April
662203d49a8cdfbc2b818c85,ezoColor,sending data,2024-04-19T01:40:36.664250-04:00,April
662207339a8cdfbc2b81974b,ezoColor,sending data,2024-04-19T01:54:59.177831-04:00,April
66220a919a8cdfbc2b81a211,ezoHumidity,sending data,2024-04-19T02:09:21.647861-04:00,April
66220df09a8cdfbc2b81acd7,ezoHumidity,sending data,2024-04-19T02:23:44.187309-04:00,April
6622114e9a8cdfbc2b81b79d,ezoHumidity,sending data,2024-04-19T02:38:06.704101-04:00,April
662214a89a8cdfbc2b81c261,ezoConductivity,sending data,2024-04-19T02:52:24.393946-04:00,April
662218069a8cdfbc2b81cd27,ezoConductivity,sending data,2024-04-19T03:06:46.909818-04:00,April
66221b669a8cdfbc2b81d7ed,ezoConductivity,sending data,2024-04-19T03:21:10.423163-04:00,April
66221ec39a8cdfbc2b81e2b3,ezoCO2,sending data,2024-04-19T03:35:31.893591-04:00,April
662222229a8cdfbc2b81ed79,ezoTemperature,sending data,2024-04-19T03:49:54.483180-04:00,April
662225809a8cdfbc2b81f83f,ezoColor,sending data,2024-04-19T04:04:16.917543-04:00,April
662228df9a8cdfbc2b820305,ezoColor,sending data,2024-04-19T04:18:39.559040-04:00,April
66222c3e9a8cdfbc2b820dcb,ezoColor,sending data,2024-04-19T04:33:02.062012-04:00,April
