_id,device,error,timestamp,month
66240b839a8cdfbc2b88089b,DO,Error reading,2024-04-20T14:37:55.522181-04:00,April
66240ee29a8cdfbc2b88135d,PH,Error reading,2024-04-20T14:52:18.696914-04:00,April
662412439a8cdfbc2b881e25,PH,Error reading,2024-04-20T15:06:43.363901-04:00,April
662415a49a8cdfbc2b8828ed,PH,Error reading,2024-04-20T15:21:08.124137-04:00,April
662419049a8cdfbc2b8833b5,PH,Error reading,2024-04-20T15:35:32.829803-04:00,April
66241c659a8cdfbc2b883e7d,PH,Error reading,2024-04-20T15:49:57.514899-04:00,April
66241fc69a8cdfbc2b884945,PH,Error reading,2024-04-20T16:04:22.218826-04:00,April
662423269a8cdfbc2b88540d,PH,Error reading,2024-04-20T16:18:46.910922-04:00,April
662426879a8cdfbc2b885ed5,PH,Error reading,2024-04-20T16:33:11.686877-04:00,April
662429e89a8cdfbc2b88699d,PH,Error reading,2024-04-20T16:47:36.390798-04:00,April
66242d499a8cdfbc2b887465,PH,Error reading,2024-04-20T17:02:01.091854-04:00,April
662430a99a8cdfbc2b887f2d,PH,Error reading,2024-04-20T17:16:25.798074-04:00,April
6624340a9a8cdfbc2b8889f5,PH,Error reading,2024-04-20T17:30:50.487558-04:00,April
6624376b9a8cdfbc2b8894bd,PH,Error reading,2024-04-20T17:45:15.188584-04:00,April
66243acb9a8cdfbc2b889f85,PH,Error reading,2024-04-20T17:59:39.888568-04:00,April
66243e2c9a8cdfbc2b88aa4d,PH,Error reading,2024-04-20T18:14:04.592468-04:00,April
6624418d9a8cdfbc2b88b515,PH,Error reading,2024-04-20T18:28:29.294501-04:00,April
662444ed9a8cdfbc2b88bfdd,PH,Error reading,2024-04-20T18:42:53.995621-04:00,April
6624484e9a8cdfbc2b88caa5,PH,Error reading,2024-04-20T18:57:18.685469-04:00,April
66244baf9a8cdfbc2b88d56d,PH,Error reading,2024-04-20T19:11:43.387378-04:00,April
66244f109a8cdfbc2b88e035,PH,Error reading,2024-04-20T19:26:08.079457-04:00,April
662452709a8cdfbc2b88eafd,PH,Error reading,2024-04-20T19:40:32.778239-04:00,April
662455d19a8cdfbc2b88f5c5,PH,Error reading,2024-04-20T19:54:57.472149-04:00,April
662459329a8cdfbc2b89008d,PH,Error reading,2024-04-20T20:09:22.157096-04:00,April
66245c929a8cdfbc2b890b55,PH,Error reading,2024-04-20T20:23:46.860984-04:00,April
66245ff39a8cdfbc2b89161d,PH,Error reading,2024-04-20T20:38:11.563432-04:00,April
662463549a8cdfbc2b8920e5,PH,Error reading,2024-04-20T20:52:36.263030-04:00,April
662466b49a8cdfbc2b892bad,PH,Error reading,2024-04-20T21:07:00.956622-04:00,April
66246a159a8cdfbc2b893675,PH,Error reading,2024-04-20T21:21:25.644232-04:00,April
66246d769a8cdfbc2b89413d,PH,Error reading,2024-04-20T21:35:50.346399-04:00,April
662470d79a8cdfbc2b894c05,PH,Error reading,2024-04-20T21:50:15.049623-04:00,April
662474379a8cdfbc2b8956cd,PH,Error reading,2024-04-20T22:04:39.751574-04:00,April
662477989a8cdfbc2b896195,PH,Error reading,2024-04-20T22:19:04.439999-04:00,April
66247af99a8cdfbc2b896c5d,PH,Error reading,2024-04-20T22:33:29.138283-04:00,April
66247e599a8cdfbc2b897725,PH,Error reading,2024-04-20T22:47:53.831399-04:00,April
662481ba9a8cdfbc2b8981ed,PH,Error reading,2024-04-20T23:02:18.534253-04:00,April
6624851a9a8cdfbc2b898cb5,PH,Error reading,2024-04-20T23:16:42.426835-04:00,April
662488799a8cdfbc2b89977d,PH,Error reading,2024-04-20T23:31:05.579736-04:00,April
66248bd89a8cdfbc2b89a245,PH,Error reading,2024-04-20T23:45:28.509099-04:00,April
66248f379a8cdfbc2b89ad0d,PH,Error reading,2024-04-20T23:59:51.291395-04:00,April
