_id,device,feedback,timestamp,month
6625e0c49a8cdfbc2b8de308,ezoHumidity,sending data,2024-04-22T00:00:04.182500-04:00,April
6625e3529a8cdfbc2b8deb40,ezoConductivity,sending data,2024-04-22T00:10:58.846574-04:00,April
6625e5e69a8cdfbc2b8df37a,ezoColor,sending data,2024-04-22T00:21:58.387447-04:00,April
6625e87a9a8cdfbc2b8dfbb4,ezoHumidity,sending data,2024-04-22T00:32:58.067194-04:00,April
6625eb089a8cdfbc2b8e03ec,ezoConductivity,sending data,2024-04-22T00:43:52.786586-04:00,April
6625ed9c9a8cdfbc2b8e0c26,ezoCO2,sending data,2024-04-22T00:54:52.318221-04:00,April
6625f02f9a8cdfbc2b8e1460,ezoColor,sending data,2024-04-22T01:05:51.997450-04:00,April
6625f2c39a8cdfbc2b8e1c9a,ezoHumidity,sending data,2024-04-22T01:16:51.516973-04:00,April
6625f5529a8cdfbc2b8e24d2,ezoConductivity,sending data,2024-04-22T01:27:46.241917-04:00,April
6625f7e59a8cdfbc2b8e2d0c,ezoTemperature,sending data,2024-04-22T01:38:45.747738-04:00,April
6625fa799a8cdfbc2b8e3547,ezoTemperature,sending data,2024-04-22T01:49:45.527483-04:00,April
6625fd0d9a8cdfbc2b8e3d81,ezoColor,sending data,2024-04-22T02:00:45.178557-04:00,April
6625ffa09a8cdfbc2b8e45bb,ezoHumidity,sending data,2024-04-22T02:11:44.719038-04:00,April
6626022f9a8cdfbc2b8e4df3,ezoConductivity,sending data,2024-04-22T02:22:39.444195-04:00,April
662604c29a8cdfbc2b8e562d,ezoColor,sending data,2024-04-22T02:33:38.975597-04:00,April
662607569a8cdfbc2b8e5e67,ezoHumidity,sending data,2024-04-22T02:44:38.628336-04:00,April
662609e59a8cdfbc2b8e669f,ezoConductivity,sending data,2024-04-22T02:55:33.347513-04:00,April
66260c789a8cdfbc2b8e6ed9,ezoCO2,sending data,2024-04-22T03:06:32.853950-04:00,April
66260f0c9a8cdfbc2b8e7713,ezoColor,sending data,2024-04-22T03:17:32.504488-04:00,April
662611a09a8cdfbc2b8e7f4d,ezoHumidity,sending data,2024-04-22T03:28:32.025548-04:00,April
6626142e9a8cdfbc2b8e8785,ezoConductivity,sending data,2024-04-22T03:39:26.751272-04:00,April
662616c29a8cdfbc2b8e8fbf,ezoTemperature,sending data,2024-04-22T03:50:26.250037-04:00,April
662619559a8cdfbc2b8e97f9,ezoColor,sending data,2024-04-22T04:01:25.906258-04:00,April
66261be99a8cdfbc2b8ea033,ezoHumidity,sending data,2024-04-22T04:12:25.429818-04:00,April
66261e789a8cdfbc2b8ea86b,ezoConductivity,sending data,2024-04-22T04:23:20.092940-04:00,April
6626210b9a8cdfbc2b8eb0a5,ezoColor,sending data,2024-04-22T04:34:19.601681-04:00,April
6626239f9a8cdfbc2b8eb8df,ezoHumidity,sending data,2024-04-22T04:45:19.214669-04:00,April
6626262d9a8cdfbc2b8ec117,ezoConductivity,sending data,2024-04-22T04:56:13.886513-04:00,April
662628c19a8cdfbc2b8ec951,ezoCO2,sending data,2024-04-22T05:07:13.331483-04:00,April
66262b549a8cdfbc2b8ed18b,ezoColor,sending data,2024-04-22T05:18:12.932510-04:00,April
66262de89a8cdfbc2b8ed9c5,ezoHumidity,sending data,2024-04-22T05:29:12.407779-04:00,April
662630779a8cdfbc2b8ee1fd,ezoConductivity,sending data,2024-04-22T05:40:07.066400-04:00,April
6626330a9a8cdfbc2b8eea37,ezoTemperature,sending data,2024-04-22T05:51:06.510700-04:00,April
6626359e9a8cdfbc2b8ef271,ezoColor,sending data,2024-04-22T06:02:06.113580-04:00,April
662638319a8cdfbc2b8efaab,ezoHumidity,sending data,2024-04-22T06:13:05.566698-04:00,April
66263ac09a8cdfbc2b8f02e3,ezoConductivity,sending data,2024-04-22T06:24:00.185009-04:00,April
66263d539a8cdfbc2b8f0b1d,ezoColor,sending data,2024-04-22T06:34:59.634215-04:00,April
66263fe79a8cdfbc2b8f1357,ezoHumidity,sending data,2024-04-22T06:45:59.207658-04:00,April
662642759a8cdfbc2b8f1b8f,ezoConductivity,sending data,2024-04-22T06:56:53.854184-04:00,April
662645099a8cdfbc2b8f23c9,ezoCO2,sending data,2024-04-22T07:07:53.273565-04:00,April
6626479d9a8cdfbc2b8f2c03,ezoColor,sending data,2024-04-22T07:18:53.908439-04:00,April
66264a329a8cdfbc2b8f343d,ezoHumidity,sending data,2024-04-22T07:29:54.561825-04:00,April
66264cc29a8cdfbc2b8f3c75,ezoConductivity,sending data,2024-04-22T07:40:50.418651-04:00,April
66264f579a8cdfbc2b8f44af,ezoTemperature,sending data,2024-04-22T07:51:51.118187-04:00,April
662651ec9a8cdfbc2b8f4ce9,ezoColor,sending data,2024-04-22T08:02:52.056440-04:00,April
