_id,data,timestamp
65f66ac11241735f892dac35,3.86,2024-03-17T00:00:01.943528-04:00
65f66b151241735f892dad53,3.79,2024-03-17T00:01:25.298287-04:00
65f66b681241735f892dae71,3.86,2024-03-17T00:02:48.664265-04:00
65f66bbc1241735f892daf8f,4.0,2024-03-17T00:04:12.033938-04:00
65f66c0f1241735f892db0ad,3.96,2024-03-17T00:05:35.399495-04:00
65f66c621241735f892db1cb,3.96,2024-03-17T00:06:58.765244-04:00
65f66cb61241735f892db2e9,3.91,2024-03-17T00:08:22.126685-04:00
65f66d091241735f892db407,4.02,2024-03-17T00:09:45.739439-04:00
65f66d5c1241735f892db525,4.01,2024-03-17T00:11:08.856748-04:00
65f66db01241735f892db643,4.03,2024-03-17T00:12:32.222371-04:00
65f66e031241735f892db761,3.9,2024-03-17T00:13:55.589506-04:00
65f66e561241735f892db87f,3.8,2024-03-17T00:15:18.955812-04:00
65f66eaa1241735f892db99d,3.79,2024-03-17T00:16:42.323684-04:00
65f66efd1241735f892dbabb,3.84,2024-03-17T00:18:05.692347-04:00
65f66f511241735f892dbbd9,3.99,2024-03-17T00:19:29.053119-04:00
65f66fa41241735f892dbcf7,3.96,2024-03-17T00:20:52.418583-04:00
65f66ff71241735f892dbe15,4.01,2024-03-17T00:22:15.773948-04:00
65f6704b1241735f892dbf33,3.88,2024-03-17T00:23:39.141836-04:00
65f6709e1241735f892dc051,3.92,2024-03-17T00:25:02.505303-04:00
65f670f11241735f892dc16f,3.87,2024-03-17T00:26:25.865906-04:00
65f671451241735f892dc28d,3.97,2024-03-17T00:27:49.235044-04:00
65f671981241735f892dc3ab,3.87,2024-03-17T00:29:12.600962-04:00
65f671eb1241735f892dc4c9,3.82,2024-03-17T00:30:35.967335-04:00
65f6723f1241735f892dc5e7,3.76,2024-03-17T00:31:59.334862-04:00
65f672921241735f892dc705,3.83,2024-03-17T00:33:22.705781-04:00
65f672e61241735f892dc823,3.95,2024-03-17T00:34:46.083731-04:00
65f673391241735f892dc941,3.86,2024-03-17T00:36:09.455314-04:00
65f6738c1241735f892dca5f,3.82,2024-03-17T00:37:32.816948-04:00
65f673e01241735f892dcb7d,3.79,2024-03-17T00:38:56.180345-04:00
