_id,device,feedback,timestamp
66046eeafd90fedeb1e03bd0,ezoHumidity,sending data,2024-03-27T15:09:30.713009-04:00
66046eeafd90fedeb1e03bd2,ezoHumidity,sending data,2024-03-27T15:09:30.964813-04:00
66046eebfd90fedeb1e03bd4,ezoColor,sending data,2024-03-27T15:09:31.219455-04:00
66046eebfd90fedeb1e03bd6,ezoColor,sending data,2024-03-27T15:09:31.471047-04:00
66046eebfd90fedeb1e03bd8,ezoColor,sending data,2024-03-27T15:09:31.625868-04:00
66046eebfd90fedeb1e03bda,ezoCO2,sending data,2024-03-27T15:09:31.877459-04:00
66046eecfd90fedeb1e03bdc,ezoConductivity,sending data,2024-03-27T15:09:32.136964-04:00
66046eecfd90fedeb1e03bde,ezoConductivity,sending data,2024-03-27T15:09:32.387123-04:00
66046eecfd90fedeb1e03be0,ezoConductivity,sending data,2024-03-27T15:09:32.634505-04:00
66046eecfd90fedeb1e03be2,ezoPH,sending data,2024-03-27T15:09:32.882412-04:00
66046eedfd90fedeb1e03be4,ezoDissolvedOxygen,sending data,2024-03-27T15:09:33.138390-04:00
66046eeffd90fedeb1e03be6,ezoHumidity,sending data,2024-03-27T15:09:35.467603-04:00
66046eeffd90fedeb1e03be8,ezoHumidity,sending data,2024-03-27T15:09:35.633862-04:00
66046eeffd90fedeb1e03bea,ezoHumidity,sending data,2024-03-27T15:09:35.888939-04:00
66046ef0fd90fedeb1e03bec,ezoColor,sending data,2024-03-27T15:09:36.141274-04:00
66046ef0fd90fedeb1e03bee,ezoColor,sending data,2024-03-27T15:09:36.393566-04:00
66046ef0fd90fedeb1e03bf0,ezoColor,sending data,2024-03-27T15:09:36.537029-04:00
66046ef0fd90fedeb1e03bf2,ezoCO2,sending data,2024-03-27T15:09:36.798801-04:00
66046ef1fd90fedeb1e03bf4,ezoConductivity,sending data,2024-03-27T15:09:37.050938-04:00
66046ef1fd90fedeb1e03bf6,ezoConductivity,sending data,2024-03-27T15:09:37.308199-04:00
66046ef1fd90fedeb1e03bf8,ezoConductivity,sending data,2024-03-27T15:09:37.555779-04:00
66046ef1fd90fedeb1e03bfa,ezoPH,sending data,2024-03-27T15:09:37.811197-04:00
66046ef2fd90fedeb1e03bfc,ezoDissolvedOxygen,sending data,2024-03-27T15:09:38.061390-04:00
66046ef4fd90fedeb1e03bfe,ezoHumidity,sending data,2024-03-27T15:09:40.307987-04:00
66046ef4fd90fedeb1e03c00,ezoHumidity,sending data,2024-03-27T15:09:40.559335-04:00
66046ef4fd90fedeb1e03c02,ezoHumidity,sending data,2024-03-27T15:09:40.813073-04:00
66046ef5fd90fedeb1e03c04,ezoColor,sending data,2024-03-27T15:09:41.066437-04:00
66046ef5fd90fedeb1e03c06,ezoColor,sending data,2024-03-27T15:09:41.318557-04:00
66046ef5fd90fedeb1e03c08,ezoColor,sending data,2024-03-27T15:09:41.676930-04:00
66046ef5fd90fedeb1e03c0a,ezoCO2,sending data,2024-03-27T15:09:41.764334-04:00
66046ef5fd90fedeb1e03c0c,ezoConductivity,sending data,2024-03-27T15:09:41.979420-04:00
66046ef6fd90fedeb1e03c0e,ezoConductivity,sending data,2024-03-27T15:09:42.229527-04:00
66046ef6fd90fedeb1e03c10,ezoConductivity,sending data,2024-03-27T15:09:42.484286-04:00
66046ef6fd90fedeb1e03c12,ezoPH,sending data,2024-03-27T15:09:42.737203-04:00
66046ef6fd90fedeb1e03c14,ezoDissolvedOxygen,sending data,2024-03-27T15:09:42.983591-04:00
66046ef9fd90fedeb1e03c16,ezoHumidity,sending data,2024-03-27T15:09:45.230586-04:00
66046ef9fd90fedeb1e03c18,ezoHumidity,sending data,2024-03-27T15:09:45.482495-04:00
66046ef9fd90fedeb1e03c1a,ezoHumidity,sending data,2024-03-27T15:09:45.736401-04:00
66046efafd90fedeb1e03c1c,ezoColor,sending data,2024-03-27T15:09:46.025611-04:00
66046efafd90fedeb1e03c1e,ezoColor,sending data,2024-03-27T15:09:46.242503-04:00
66046efafd90fedeb1e03c20,ezoColor,sending data,2024-03-27T15:09:46.406690-04:00
66046efafd90fedeb1e03c22,ezoCO2,sending data,2024-03-27T15:09:46.644257-04:00
66046efbfd90fedeb1e03c24,ezoConductivity,sending data,2024-03-27T15:09:47.011111-04:00
66046efbfd90fedeb1e03c26,ezoConductivity,sending data,2024-03-27T15:09:47.150510-04:00
66046efbfd90fedeb1e03c28,ezoConductivity,sending data,2024-03-27T15:09:47.400439-04:00
66046efbfd90fedeb1e03c2a,ezoPH,sending data,2024-03-27T15:09:47.674130-04:00
66046efbfd90fedeb1e03c2c,ezoDissolvedOxygen,sending data,2024-03-27T15:09:47.923224-04:00
66046efefd90fedeb1e03c2e,ezoHumidity,sending data,2024-03-27T15:09:50.154922-04:00
66046efefd90fedeb1e03c30,ezoHumidity,sending data,2024-03-27T15:09:50.403342-04:00
66046efefd90fedeb1e03c32,ezoHumidity,sending data,2024-03-27T15:09:50.655642-04:00
66046efefd90fedeb1e03c34,ezoColor,sending data,2024-03-27T15:09:50.910677-04:00
66046efffd90fedeb1e03c36,ezoColor,sending data,2024-03-27T15:09:51.163771-04:00
66046efffd90fedeb1e03c38,ezoColor,sending data,2024-03-27T15:09:51.309690-04:00
66046efffd90fedeb1e03c3a,ezoCO2,sending data,2024-03-27T15:09:51.562603-04:00
66046efffd90fedeb1e03c3c,ezoConductivity,sending data,2024-03-27T15:09:51.954887-04:00
66046f00fd90fedeb1e03c3e,ezoConductivity,sending data,2024-03-27T15:09:52.095392-04:00
66046f00fd90fedeb1e03c40,ezoConductivity,sending data,2024-03-27T15:09:52.320002-04:00
66046f00fd90fedeb1e03c42,ezoPH,sending data,2024-03-27T15:09:52.572188-04:00
66046f00fd90fedeb1e03c44,ezoDissolvedOxygen,sending data,2024-03-27T15:09:52.827029-04:00
66046f03fd90fedeb1e03c46,ezoHumidity,sending data,2024-03-27T15:09:55.072108-04:00
66046f03fd90fedeb1e03c48,ezoHumidity,sending data,2024-03-27T15:09:55.324295-04:00
66046f03fd90fedeb1e03c4a,ezoHumidity,sending data,2024-03-27T15:09:55.576877-04:00
66046f03fd90fedeb1e03c4c,ezoColor,sending data,2024-03-27T15:09:55.832648-04:00
66046f04fd90fedeb1e03c4e,ezoColor,sending data,2024-03-27T15:09:56.085054-04:00
66046f04fd90fedeb1e03c50,ezoColor,sending data,2024-03-27T15:09:56.238255-04:00
66046f04fd90fedeb1e03c52,ezoCO2,sending data,2024-03-27T15:09:56.485503-04:00
66046f04fd90fedeb1e03c54,ezoConductivity,sending data,2024-03-27T15:09:56.744387-04:00
66046f04fd90fedeb1e03c56,ezoConductivity,sending data,2024-03-27T15:09:56.993686-04:00
66046f05fd90fedeb1e03c58,ezoConductivity,sending data,2024-03-27T15:09:57.246975-04:00
66046f05fd90fedeb1e03c5a,ezoPH,sending data,2024-03-27T15:09:57.499859-04:00
66046f05fd90fedeb1e03c5c,ezoDissolvedOxygen,sending data,2024-03-27T15:09:57.749395-04:00
66046f07fd90fedeb1e03c5e,ezoHumidity,sending data,2024-03-27T15:09:59.994081-04:00
66046f08fd90fedeb1e03c60,ezoHumidity,sending data,2024-03-27T15:10:00.247622-04:00
66046f08fd90fedeb1e03c62,ezoHumidity,sending data,2024-03-27T15:10:00.498846-04:00
66046f08fd90fedeb1e03c64,ezoColor,sending data,2024-03-27T15:10:00.754185-04:00
66046f09fd90fedeb1e03c66,ezoColor,sending data,2024-03-27T15:10:01.006020-04:00
66046f09fd90fedeb1e03c68,ezoColor,sending data,2024-03-27T15:10:01.148972-04:00
66046f09fd90fedeb1e03c6a,ezoCO2,sending data,2024-03-27T15:10:01.418933-04:00
66046f09fd90fedeb1e03c6c,ezoConductivity,sending data,2024-03-27T15:10:01.664879-04:00
66046f09fd90fedeb1e03c6e,ezoConductivity,sending data,2024-03-27T15:10:01.922900-04:00
66046f0afd90fedeb1e03c70,ezoConductivity,sending data,2024-03-27T15:10:02.167151-04:00
66046f0afd90fedeb1e03c72,ezoPH,sending data,2024-03-27T15:10:02.417658-04:00
66046f0afd90fedeb1e03c74,ezoDissolvedOxygen,sending data,2024-03-27T15:10:02.671730-04:00
66046f0cfd90fedeb1e03c76,ezoHumidity,sending data,2024-03-27T15:10:04.914292-04:00
66046f0dfd90fedeb1e03c78,ezoHumidity,sending data,2024-03-27T15:10:05.166583-04:00
66046f0dfd90fedeb1e03c7a,ezoHumidity,sending data,2024-03-27T15:10:05.417712-04:00
66046f0dfd90fedeb1e03c7c,ezoColor,sending data,2024-03-27T15:10:05.672826-04:00
66046f0dfd90fedeb1e03c7e,ezoColor,sending data,2024-03-27T15:10:05.924815-04:00
66046f0efd90fedeb1e03c80,ezoColor,sending data,2024-03-27T15:10:06.071145-04:00
66046f0efd90fedeb1e03c82,ezoCO2,sending data,2024-03-27T15:10:06.325793-04:00
66046f0efd90fedeb1e03c84,ezoConductivity,sending data,2024-03-27T15:10:06.577191-04:00
66046f0efd90fedeb1e03c86,ezoConductivity,sending data,2024-03-27T15:10:06.839017-04:00
66046f0ffd90fedeb1e03c88,ezoConductivity,sending data,2024-03-27T15:10:07.088714-04:00
66046f0ffd90fedeb1e03c8a,ezoPH,sending data,2024-03-27T15:10:07.341368-04:00
66046f0ffd90fedeb1e03c8c,ezoDissolvedOxygen,sending data,2024-03-27T15:10:07.588711-04:00
66046f11fd90fedeb1e03c8e,ezoHumidity,sending data,2024-03-27T15:10:09.835375-04:00
66046f12fd90fedeb1e03c90,ezoHumidity,sending data,2024-03-27T15:10:10.087578-04:00
66046f12fd90fedeb1e03c92,ezoHumidity,sending data,2024-03-27T15:10:10.339659-04:00
66046f12fd90fedeb1e03c94,ezoColor,sending data,2024-03-27T15:10:10.595037-04:00
66046f12fd90fedeb1e03c96,ezoColor,sending data,2024-03-27T15:10:10.846046-04:00
66046f12fd90fedeb1e03c98,ezoColor,sending data,2024-03-27T15:10:10.984098-04:00
66046f13fd90fedeb1e03c9a,ezoCO2,sending data,2024-03-27T15:10:11.252016-04:00
66046f13fd90fedeb1e03c9c,ezoConductivity,sending data,2024-03-27T15:10:11.501861-04:00
66046f13fd90fedeb1e03c9e,ezoConductivity,sending data,2024-03-27T15:10:11.764374-04:00
66046f14fd90fedeb1e03ca0,ezoConductivity,sending data,2024-03-27T15:10:12.018609-04:00
66046f14fd90fedeb1e03ca2,ezoPH,sending data,2024-03-27T15:10:12.256808-04:00
66046f14fd90fedeb1e03ca4,ezoDissolvedOxygen,sending data,2024-03-27T15:10:12.526353-04:00
66046f16fd90fedeb1e03ca6,ezoHumidity,sending data,2024-03-27T15:10:14.757240-04:00
66046f17fd90fedeb1e03ca8,ezoHumidity,sending data,2024-03-27T15:10:15.011098-04:00
66046f17fd90fedeb1e03caa,ezoHumidity,sending data,2024-03-27T15:10:15.261626-04:00
66046f17fd90fedeb1e03cac,ezoColor,sending data,2024-03-27T15:10:15.516890-04:00
66046f17fd90fedeb1e03cae,ezoColor,sending data,2024-03-27T15:10:15.769022-04:00
66046f17fd90fedeb1e03cb0,ezoColor,sending data,2024-03-27T15:10:15.907047-04:00
66046f18fd90fedeb1e03cb2,ezoCO2,sending data,2024-03-27T15:10:16.180605-04:00
66046f18fd90fedeb1e03cb4,ezoConductivity,sending data,2024-03-27T15:10:16.458448-04:00
66046f18fd90fedeb1e03cb6,ezoConductivity,sending data,2024-03-27T15:10:16.687688-04:00
66046f18fd90fedeb1e03cb8,ezoConductivity,sending data,2024-03-27T15:10:16.933274-04:00
66046f19fd90fedeb1e03cba,ezoPH,sending data,2024-03-27T15:10:17.183480-04:00
66046f19fd90fedeb1e03cbc,ezoDissolvedOxygen,sending data,2024-03-27T15:10:17.436909-04:00
66046f1bfd90fedeb1e03cbe,ezoHumidity,sending data,2024-03-27T15:10:19.682834-04:00
66046f1bfd90fedeb1e03cc0,ezoHumidity,sending data,2024-03-27T15:10:19.931656-04:00
66046f1cfd90fedeb1e03cc2,ezoHumidity,sending data,2024-03-27T15:10:20.188276-04:00
66046f1cfd90fedeb1e03cc4,ezoColor,sending data,2024-03-27T15:10:20.439139-04:00
66046f1cfd90fedeb1e03cc6,ezoColor,sending data,2024-03-27T15:10:20.691189-04:00
66046f1cfd90fedeb1e03cc8,ezoColor,sending data,2024-03-27T15:10:20.838841-04:00
66046f1dfd90fedeb1e03cca,ezoCO2,sending data,2024-03-27T15:10:21.092222-04:00
66046f1dfd90fedeb1e03ccc,ezoConductivity,sending data,2024-03-27T15:10:21.349969-04:00
66046f1dfd90fedeb1e03cce,ezoConductivity,sending data,2024-03-27T15:10:21.608649-04:00
66046f1dfd90fedeb1e03cd0,ezoConductivity,sending data,2024-03-27T15:10:21.877005-04:00
66046f1efd90fedeb1e03cd2,ezoPH,sending data,2024-03-27T15:10:22.126456-04:00
66046f1efd90fedeb1e03cd4,ezoDissolvedOxygen,sending data,2024-03-27T15:10:22.371589-04:00
66046f20fd90fedeb1e03cd6,ezoHumidity,sending data,2024-03-27T15:10:24.601324-04:00
66046f20fd90fedeb1e03cd8,ezoHumidity,sending data,2024-03-27T15:10:24.854198-04:00
66046f21fd90fedeb1e03cda,ezoHumidity,sending data,2024-03-27T15:10:25.106952-04:00
66046f21fd90fedeb1e03cdc,ezoColor,sending data,2024-03-27T15:10:25.363352-04:00
66046f21fd90fedeb1e03cde,ezoColor,sending data,2024-03-27T15:10:25.614412-04:00
66046f21fd90fedeb1e03ce0,ezoColor,sending data,2024-03-27T15:10:25.758390-04:00
66046f22fd90fedeb1e03ce2,ezoCO2,sending data,2024-03-27T15:10:26.010710-04:00
66046f22fd90fedeb1e03ce4,ezoConductivity,sending data,2024-03-27T15:10:26.279059-04:00
66046f22fd90fedeb1e03ce6,ezoConductivity,sending data,2024-03-27T15:10:26.527471-04:00
66046f22fd90fedeb1e03ce8,ezoConductivity,sending data,2024-03-27T15:10:26.778268-04:00
66046f23fd90fedeb1e03cea,ezoPH,sending data,2024-03-27T15:10:27.024106-04:00
66046f23fd90fedeb1e03cec,ezoDissolvedOxygen,sending data,2024-03-27T15:10:27.278860-04:00
66046f25fd90fedeb1e03cee,ezoHumidity,sending data,2024-03-27T15:10:29.522626-04:00
66046f25fd90fedeb1e03cf0,ezoHumidity,sending data,2024-03-27T15:10:29.775233-04:00
66046f26fd90fedeb1e03cf2,ezoHumidity,sending data,2024-03-27T15:10:30.027113-04:00
66046f26fd90fedeb1e03cf4,ezoColor,sending data,2024-03-27T15:10:30.283851-04:00
66046f26fd90fedeb1e03cf6,ezoColor,sending data,2024-03-27T15:10:30.535317-04:00
66046f26fd90fedeb1e03cf8,ezoColor,sending data,2024-03-27T15:10:30.679237-04:00
66046f26fd90fedeb1e03cfa,ezoCO2,sending data,2024-03-27T15:10:30.932195-04:00
66046f27fd90fedeb1e03cfc,ezoConductivity,sending data,2024-03-27T15:10:31.185854-04:00
66046f29fd90fedeb1e03cfe,ezoConductivity,sending data,2024-03-27T15:10:33.238692-04:00
66046f29fd90fedeb1e03d00,ezoConductivity,sending data,2024-03-27T15:10:33.273090-04:00
66046f29fd90fedeb1e03d02,ezoPH,sending data,2024-03-27T15:10:33.331238-04:00
66046f29fd90fedeb1e03d04,ezoDissolvedOxygen,sending data,2024-03-27T15:10:33.379865-04:00
66046f2afd90fedeb1e03d06,ezoHumidity,sending data,2024-03-27T15:10:34.434703-04:00
66046f2afd90fedeb1e03d08,ezoHumidity,sending data,2024-03-27T15:10:34.687224-04:00
66046f2afd90fedeb1e03d0a,ezoHumidity,sending data,2024-03-27T15:10:34.940065-04:00
66046f2bfd90fedeb1e03d0c,ezoColor,sending data,2024-03-27T15:10:35.199721-04:00
66046f2bfd90fedeb1e03d0e,ezoColor,sending data,2024-03-27T15:10:35.448148-04:00
66046f2bfd90fedeb1e03d10,ezoColor,sending data,2024-03-27T15:10:35.600059-04:00
66046f2bfd90fedeb1e03d12,ezoCO2,sending data,2024-03-27T15:10:35.846352-04:00
66046f2cfd90fedeb1e03d14,ezoConductivity,sending data,2024-03-27T15:10:36.101856-04:00
66046f2cfd90fedeb1e03d16,ezoConductivity,sending data,2024-03-27T15:10:36.359226-04:00
66046f2cfd90fedeb1e03d18,ezoConductivity,sending data,2024-03-27T15:10:36.607854-04:00
66046f2cfd90fedeb1e03d1a,ezoPH,sending data,2024-03-27T15:10:36.854641-04:00
66046f2dfd90fedeb1e03d1c,ezoDissolvedOxygen,sending data,2024-03-27T15:10:37.118980-04:00
66046f2ffd90fedeb1e03d1e,ezoHumidity,sending data,2024-03-27T15:10:39.469123-04:00
66046f2ffd90fedeb1e03d20,ezoHumidity,sending data,2024-03-27T15:10:39.607489-04:00
66046f2ffd90fedeb1e03d22,ezoHumidity,sending data,2024-03-27T15:10:39.859071-04:00
66046f30fd90fedeb1e03d24,ezoColor,sending data,2024-03-27T15:10:40.114400-04:00
66046f30fd90fedeb1e03d26,ezoColor,sending data,2024-03-27T15:10:40.367402-04:00
66046f30fd90fedeb1e03d28,ezoColor,sending data,2024-03-27T15:10:40.520843-04:00
66046f30fd90fedeb1e03d2a,ezoCO2,sending data,2024-03-27T15:10:40.775685-04:00
66046f31fd90fedeb1e03d2c,ezoConductivity,sending data,2024-03-27T15:10:41.024235-04:00
66046f31fd90fedeb1e03d2e,ezoConductivity,sending data,2024-03-27T15:10:41.276448-04:00
66046f31fd90fedeb1e03d30,ezoConductivity,sending data,2024-03-27T15:10:41.534257-04:00
66046f31fd90fedeb1e03d32,ezoPH,sending data,2024-03-27T15:10:41.779445-04:00
66046f32fd90fedeb1e03d34,ezoDissolvedOxygen,sending data,2024-03-27T15:10:42.029044-04:00
66046f34fd90fedeb1e03d36,ezoHumidity,sending data,2024-03-27T15:10:44.280684-04:00
66046f34fd90fedeb1e03d38,ezoHumidity,sending data,2024-03-27T15:10:44.533150-04:00
66046f34fd90fedeb1e03d3a,ezoHumidity,sending data,2024-03-27T15:10:44.785493-04:00
66046f35fd90fedeb1e03d3c,ezoColor,sending data,2024-03-27T15:10:45.039941-04:00
66046f35fd90fedeb1e03d3e,ezoColor,sending data,2024-03-27T15:10:45.293593-04:00
66046f35fd90fedeb1e03d40,ezoColor,sending data,2024-03-27T15:10:45.528175-04:00
66046f35fd90fedeb1e03d42,ezoCO2,sending data,2024-03-27T15:10:45.691455-04:00
66046f35fd90fedeb1e03d44,ezoConductivity,sending data,2024-03-27T15:10:45.947825-04:00
66046f36fd90fedeb1e03d46,ezoConductivity,sending data,2024-03-27T15:10:46.196338-04:00
66046f36fd90fedeb1e03d48,ezoConductivity,sending data,2024-03-27T15:10:46.451127-04:00
66046f36fd90fedeb1e03d4a,ezoPH,sending data,2024-03-27T15:10:46.703456-04:00
66046f36fd90fedeb1e03d4c,ezoDissolvedOxygen,sending data,2024-03-27T15:10:46.951497-04:00
66046f39fd90fedeb1e03d4e,ezoHumidity,sending data,2024-03-27T15:10:49.199779-04:00
66046f39fd90fedeb1e03d50,ezoHumidity,sending data,2024-03-27T15:10:49.451413-04:00
66046f39fd90fedeb1e03d52,ezoHumidity,sending data,2024-03-27T15:10:49.703173-04:00
66046f39fd90fedeb1e03d54,ezoColor,sending data,2024-03-27T15:10:49.958293-04:00
66046f3afd90fedeb1e03d56,ezoColor,sending data,2024-03-27T15:10:50.212745-04:00
66046f3afd90fedeb1e03d58,ezoColor,sending data,2024-03-27T15:10:50.355820-04:00
66046f3afd90fedeb1e03d5a,ezoCO2,sending data,2024-03-27T15:10:50.609817-04:00
66046f3afd90fedeb1e03d5c,ezoConductivity,sending data,2024-03-27T15:10:50.870922-04:00
66046f3bfd90fedeb1e03d5e,ezoConductivity,sending data,2024-03-27T15:10:51.120877-04:00
66046f3bfd90fedeb1e03d60,ezoConductivity,sending data,2024-03-27T15:10:51.373218-04:00
66046f3bfd90fedeb1e03d62,ezoPH,sending data,2024-03-27T15:10:51.621052-04:00
66046f3bfd90fedeb1e03d64,ezoDissolvedOxygen,sending data,2024-03-27T15:10:51.884548-04:00
66046f3efd90fedeb1e03d66,ezoHumidity,sending data,2024-03-27T15:10:54.119827-04:00
66046f3efd90fedeb1e03d68,ezoHumidity,sending data,2024-03-27T15:10:54.372286-04:00
66046f3efd90fedeb1e03d6a,ezoHumidity,sending data,2024-03-27T15:10:54.623964-04:00
66046f3efd90fedeb1e03d6c,ezoColor,sending data,2024-03-27T15:10:54.879596-04:00
66046f3ffd90fedeb1e03d6e,ezoColor,sending data,2024-03-27T15:10:55.133824-04:00
66046f3ffd90fedeb1e03d70,ezoColor,sending data,2024-03-27T15:10:55.279004-04:00
66046f3ffd90fedeb1e03d72,ezoCO2,sending data,2024-03-27T15:10:55.537019-04:00
66046f3ffd90fedeb1e03d74,ezoConductivity,sending data,2024-03-27T15:10:55.795058-04:00
66046f40fd90fedeb1e03d76,ezoConductivity,sending data,2024-03-27T15:10:56.040617-04:00
66046f40fd90fedeb1e03d78,ezoConductivity,sending data,2024-03-27T15:10:56.294160-04:00
66046f40fd90fedeb1e03d7a,ezoPH,sending data,2024-03-27T15:10:56.543080-04:00
66046f40fd90fedeb1e03d7c,ezoDissolvedOxygen,sending data,2024-03-27T15:10:56.799887-04:00
66046f43fd90fedeb1e03d7e,ezoHumidity,sending data,2024-03-27T15:10:59.129769-04:00
66046f43fd90fedeb1e03d80,ezoHumidity,sending data,2024-03-27T15:10:59.291424-04:00
66046f43fd90fedeb1e03d82,ezoHumidity,sending data,2024-03-27T15:10:59.543342-04:00
66046f43fd90fedeb1e03d84,ezoColor,sending data,2024-03-27T15:10:59.799647-04:00
66046f44fd90fedeb1e03d86,ezoColor,sending data,2024-03-27T15:11:00.052110-04:00
66046f44fd90fedeb1e03d88,ezoColor,sending data,2024-03-27T15:11:00.201895-04:00
