_id,data,timestamp,month
6604709bc0744437b44b17c0,43.1,2024-03-27T15:16:43.714775-04:00,March
660470a0c0744437b44b17d8,43.25,2024-03-27T15:16:48.595158-04:00,March
660470a5c0744437b44b17f0,42.93,2024-03-27T15:16:53.517425-04:00,March
660470aac0744437b44b1808,42.81,2024-03-27T15:16:58.440337-04:00,March
660470afc0744437b44b1820,42.96,2024-03-27T15:17:03.361235-04:00,March
660470b4c0744437b44b1838,43.3,2024-03-27T15:17:08.284973-04:00,March
660470b9c0744437b44b1850,43.15,2024-03-27T15:17:13.209120-04:00,March
660470bec0744437b44b1868,43.63,2024-03-27T15:17:18.127791-04:00,March
660470c3c0744437b44b1880,43.83,2024-03-27T15:17:23.046832-04:00,March
660470c7c0744437b44b1898,43.95,2024-03-27T15:17:27.967681-04:00,March
660470ccc0744437b44b18b0,44.11,2024-03-27T15:17:32.888075-04:00,March
660470d1c0744437b44b18c8,43.99,2024-03-27T15:17:37.809982-04:00,March
660470d6c0744437b44b18e0,43.84,2024-03-27T15:17:42.722797-04:00,March
660470dbc0744437b44b18f8,43.89,2024-03-27T15:17:47.650260-04:00,March
660470e0c0744437b44b1910,43.77,2024-03-27T15:17:52.572355-04:00,March
660470e5c0744437b44b1928,44.22,2024-03-27T15:17:57.494189-04:00,March
660470eac0744437b44b1940,44.48,2024-03-27T15:18:02.415276-04:00,March
660470efc0744437b44b1958,44.32,2024-03-27T15:18:07.337939-04:00,March
660470f4c0744437b44b1970,44.46,2024-03-27T15:18:12.257304-04:00,March
660470f9c0744437b44b1988,44.35,2024-03-27T15:18:17.180214-04:00,March
660470fec0744437b44b19a0,44.45,2024-03-27T15:18:22.097544-04:00,March
66047103c0744437b44b19b8,44.27,2024-03-27T15:18:27.019586-04:00,March
66047107c0744437b44b19d0,44.15,2024-03-27T15:18:31.940126-04:00,March
6604710cc0744437b44b19e8,43.99,2024-03-27T15:18:36.861933-04:00,March
66047111c0744437b44b1a00,43.68,2024-03-27T15:18:41.783501-04:00,March
66047116c0744437b44b1a18,43.35,2024-03-27T15:18:46.703829-04:00,March
6604711bc0744437b44b1a30,43.3,2024-03-27T15:18:51.624034-04:00,March
66047120c0744437b44b1a48,43.21,2024-03-27T15:18:56.545974-04:00,March
66047125c0744437b44b1a60,42.97,2024-03-27T15:19:01.470439-04:00,March
6604712ac0744437b44b1a78,42.6,2024-03-27T15:19:06.393385-04:00,March
6604712fc0744437b44b1a90,43.55,2024-03-27T15:19:11.312508-04:00,March
66047134c0744437b44b1aa8,43.25,2024-03-27T15:19:16.236371-04:00,March
66047139c0744437b44b1ac0,42.42,2024-03-27T15:19:21.157879-04:00,March
6604713ec0744437b44b1ad8,42.37,2024-03-27T15:19:26.079405-04:00,March
66047143c0744437b44b1af0,42.21,2024-03-27T15:19:31.002467-04:00,March
66047147c0744437b44b1b08,42.74,2024-03-27T15:19:35.924630-04:00,March
6604714cc0744437b44b1b20,43.54,2024-03-27T15:19:40.846936-04:00,March
66047151c0744437b44b1b38,43.71,2024-03-27T15:19:45.784345-04:00,March
66047156c0744437b44b1b50,43.35,2024-03-27T15:19:50.692116-04:00,March
6604715bc0744437b44b1b68,43.48,2024-03-27T15:19:55.614008-04:00,March
66047160c0744437b44b1b80,43.13,2024-03-27T15:20:00.534036-04:00,March
66047165c0744437b44b1b98,43.42,2024-03-27T15:20:05.454061-04:00,March
6604716ac0744437b44b1bb0,44.09,2024-03-27T15:20:10.377606-04:00,March
6604716fc0744437b44b1bc8,44.22,2024-03-27T15:20:15.297106-04:00,March
66047174c0744437b44b1be0,43.96,2024-03-27T15:20:20.220601-04:00,March
