_id,data,timestamp
65fd02431241735f8944345c,23.69,2024-03-22T00:00:03.497809-04:00
65fd03ca1241735f8944399a,23.62,2024-03-22T00:06:34.884151-04:00
65fd05521241735f89443ed8,23.58,2024-03-22T00:13:06.251390-04:00
65fd06d91241735f89444416,23.54,2024-03-22T00:19:37.650862-04:00
65fd08611241735f89444954,23.52,2024-03-22T00:26:09.056112-04:00
65fd09e81241735f89444e92,23.47,2024-03-22T00:32:40.449696-04:00
65fd0b6f1241735f894453d0,23.45,2024-03-22T00:39:11.824721-04:00
65fd0cf71241735f8944590e,23.43,2024-03-22T00:45:43.256497-04:00
65fd0e7e1241735f89445e4c,23.41,2024-03-22T00:52:14.665261-04:00
65fd10061241735f8944638a,23.4,2024-03-22T00:58:46.065505-04:00
65fd118d1241735f894468c8,23.39,2024-03-22T01:05:17.455187-04:00
65fd13141241735f89446e06,23.38,2024-03-22T01:11:48.860480-04:00
65fd149c1241735f89447344,23.36,2024-03-22T01:18:20.252259-04:00
65fd16231241735f89447882,23.35,2024-03-22T01:24:51.653292-04:00
65fd17ab1241735f89447dc0,23.34,2024-03-22T01:31:23.070060-04:00
65fd19321241735f894482fe,23.32,2024-03-22T01:37:54.471162-04:00
65fd1ab91241735f8944883c,23.34,2024-03-22T01:44:25.866452-04:00
65fd1c411241735f89448d7a,23.32,2024-03-22T01:50:57.284332-04:00
65fd1dc81241735f894492b8,23.32,2024-03-22T01:57:28.687552-04:00
65fd1f501241735f894497f6,23.3,2024-03-22T02:04:00.068401-04:00
65fd20d71241735f89449d34,23.3,2024-03-22T02:10:31.458362-04:00
65fd225e1241735f8944a272,23.29,2024-03-22T02:17:02.860991-04:00
65fd23e61241735f8944a7b0,23.28,2024-03-22T02:23:34.222569-04:00
65fd256d1241735f8944acee,23.26,2024-03-22T02:30:05.722056-04:00
65fd26f41241735f8944b22c,23.27,2024-03-22T02:36:36.999567-04:00
65fd287c1241735f8944b76a,23.26,2024-03-22T02:43:08.395049-04:00
65fd2a031241735f8944bca8,23.27,2024-03-22T02:49:39.793016-04:00
65fd2b8b1241735f8944c1e6,23.27,2024-03-22T02:56:11.191319-04:00
65fd2d121241735f8944c724,23.26,2024-03-22T03:02:42.615885-04:00
65fd2e9a1241735f8944cc62,23.27,2024-03-22T03:09:14.020207-04:00
65fd30211241735f8944d1a0,23.25,2024-03-22T03:15:45.427002-04:00
65fd31a81241735f8944d6de,23.24,2024-03-22T03:22:16.792813-04:00
65fd33301241735f8944dc1c,23.24,2024-03-22T03:28:48.184838-04:00
65fd34b71241735f8944e15a,23.23,2024-03-22T03:35:19.579334-04:00
65fd363e1241735f8944e698,23.23,2024-03-22T03:41:50.971048-04:00
65fd37c61241735f8944ebd6,23.25,2024-03-22T03:48:22.370960-04:00
65fd394d1241735f8944f114,23.25,2024-03-22T03:54:53.774190-04:00
65fd3ad51241735f8944f652,23.23,2024-03-22T04:01:25.152379-04:00
65fd3c5c1241735f8944fb90,23.23,2024-03-22T04:07:56.560691-04:00
65fd3de31241735f894500ce,23.22,2024-03-22T04:14:27.955355-04:00
65fd3f6b1241735f8945060c,23.21,2024-03-22T04:20:59.361409-04:00
65fd40f21241735f89450b4a,23.21,2024-03-22T04:27:30.781717-04:00
65fd427a1241735f89451088,23.22,2024-03-22T04:34:02.155039-04:00
65fd44011241735f894515c6,23.21,2024-03-22T04:40:33.537399-04:00
65fd45881241735f89451b04,23.21,2024-03-22T04:47:04.922481-04:00
65fd47101241735f89452042,23.2,2024-03-22T04:53:36.316537-04:00
65fd48971241735f89452580,23.18,2024-03-22T05:00:07.726146-04:00
65fd4a1f1241735f89452abe,23.17,2024-03-22T05:06:39.265583-04:00
65fd4ba61241735f89452ffc,23.16,2024-03-22T05:13:10.552932-04:00
65fd4d2d1241735f8945353a,23.16,2024-03-22T05:19:41.962677-04:00
65fd4eb51241735f89453a78,23.16,2024-03-22T05:26:13.369930-04:00
65fd503c1241735f89453fb6,23.16,2024-03-22T05:32:44.770306-04:00
65fd51c41241735f894544f4,23.14,2024-03-22T05:39:16.170975-04:00
65fd534b1241735f89454a32,23.14,2024-03-22T05:45:47.580541-04:00
65fd54d21241735f89454f70,23.13,2024-03-22T05:52:18.996020-04:00
65fd565a1241735f894554ae,23.12,2024-03-22T05:58:50.370760-04:00
65fd57e11241735f894559ec,23.12,2024-03-22T06:05:21.787068-04:00
65fd59691241735f89455f2a,23.13,2024-03-22T06:11:53.211181-04:00
65fd5af01241735f89456468,23.11,2024-03-22T06:18:24.604710-04:00
65fd5c781241735f894569a6,23.11,2024-03-22T06:24:56.043129-04:00
65fd5dff1241735f89456ee4,23.11,2024-03-22T06:31:27.423267-04:00
65fd5f861241735f89457422,23.11,2024-03-22T06:37:58.791323-04:00
65fd610e1241735f89457960,23.11,2024-03-22T06:44:30.350569-04:00
65fd62951241735f89457e9e,23.1,2024-03-22T06:51:01.576284-04:00
65fd641c1241735f894583dc,23.09,2024-03-22T06:57:32.983677-04:00
65fd65a41241735f8945891a,23.1,2024-03-22T07:04:04.395512-04:00
65fd672b1241735f89458e58,23.21,2024-03-22T07:10:35.868469-04:00
65fd68b31241735f89459396,23.46,2024-03-22T07:17:07.549665-04:00
65fd6a3b1241735f894598d4,23.71,2024-03-22T07:23:39.232824-04:00
65fd6bc21241735f89459e12,23.92,2024-03-22T07:30:10.896597-04:00
65fd6d4a1241735f8945a350,24.12,2024-03-22T07:36:42.582583-04:00
65fd6ed21241735f8945a88e,24.3,2024-03-22T07:43:14.250153-04:00
65fd70591241735f8945adcc,24.39,2024-03-22T07:49:45.931436-04:00
65fd71e11241735f8945b30a,24.47,2024-03-22T07:56:17.560931-04:00
65fd73691241735f8945b848,24.57,2024-03-22T08:02:49.223964-04:00
65fd74f01241735f8945bd86,24.57,2024-03-22T08:09:20.896909-04:00
65fd76781241735f8945c2c4,24.61,2024-03-22T08:15:52.578555-04:00
65fd78001241735f8945c802,24.62,2024-03-22T08:22:24.243683-04:00
65fd79871241735f8945cd40,24.64,2024-03-22T08:28:55.919815-04:00
