_id,device,feedback,timestamp
66046f7efd90fedeb1e03ea4,ezoColor,sending data,2024-03-27T15:11:58.853870-04:00
66046f83fd90fedeb1e03eb6,ezoHumidity,sending data,2024-03-27T15:12:03.016820-04:00
66046f85fd90fedeb1e03ec8,ezoConductivity,sending data,2024-03-27T15:12:05.185913-04:00
66046f89fd90fedeb1e03eda,ezoCO2,sending data,2024-03-27T15:12:09.355606-04:00
66046f8dfd90fedeb1e03eec,ezoColor,sending data,2024-03-27T15:12:13.617935-04:00
66046f91fd90fedeb1e03efe,ezoHumidity,sending data,2024-03-27T15:12:17.781203-04:00
66046f93fd90fedeb1e03f10,ezoConductivity,sending data,2024-03-27T15:12:19.955838-04:00
66046f98fd90fedeb1e03f22,ezoCO2,sending data,2024-03-27T15:12:24.139041-04:00
66046f9cfd90fedeb1e03f34,ezoColor,sending data,2024-03-27T15:12:28.387534-04:00
66046fa0fd90fedeb1e03f46,ezoHumidity,sending data,2024-03-27T15:12:32.549852-04:00
66046fa2fd90fedeb1e03f58,ezoConductivity,sending data,2024-03-27T15:12:34.725704-04:00
66046fa6fd90fedeb1e03f6a,ezoCO2,sending data,2024-03-27T15:12:38.886890-04:00
66046fabfd90fedeb1e03f7c,ezoColor,sending data,2024-03-27T15:12:43.151201-04:00
66046faffd90fedeb1e03f8e,ezoHumidity,sending data,2024-03-27T15:12:47.314485-04:00
66046fb1fd90fedeb1e03fa0,ezoConductivity,sending data,2024-03-27T15:12:49.484377-04:00
66046fb5fd90fedeb1e03fb2,ezoCO2,sending data,2024-03-27T15:12:53.650163-04:00
66046fb9fd90fedeb1e03fc4,ezoColor,sending data,2024-03-27T15:12:57.920775-04:00
66046fbefd90fedeb1e03fd6,ezoHumidity,sending data,2024-03-27T15:13:02.079892-04:00
66046fc0fd90fedeb1e03fe8,ezoConductivity,sending data,2024-03-27T15:13:04.252291-04:00
66046fc4fd90fedeb1e03ffa,ezoCO2,sending data,2024-03-27T15:13:08.419151-04:00
66046fc8fd90fedeb1e0400c,ezoColor,sending data,2024-03-27T15:13:12.682029-04:00
66046fccfd90fedeb1e0401e,ezoHumidity,sending data,2024-03-27T15:13:16.844123-04:00
66046fcffd90fedeb1e04030,ezoConductivity,sending data,2024-03-27T15:13:19.014723-04:00
66046fd3fd90fedeb1e04042,ezoCO2,sending data,2024-03-27T15:13:23.195825-04:00
66046fd7fd90fedeb1e04054,ezoColor,sending data,2024-03-27T15:13:27.446119-04:00
66046fdbfd90fedeb1e04066,ezoHumidity,sending data,2024-03-27T15:13:31.608323-04:00
66046fddfd90fedeb1e04078,ezoConductivity,sending data,2024-03-27T15:13:33.779706-04:00
66046fe1fd90fedeb1e0408a,ezoCO2,sending data,2024-03-27T15:13:37.943554-04:00
66046fe6fd90fedeb1e0409c,ezoColor,sending data,2024-03-27T15:13:42.209107-04:00
66046feafd90fedeb1e040ae,ezoHumidity,sending data,2024-03-27T15:13:46.374187-04:00
66046fecfd90fedeb1e040c0,ezoConductivity,sending data,2024-03-27T15:13:48.544137-04:00
66046ff0fd90fedeb1e040d2,ezoCO2,sending data,2024-03-27T15:13:52.714375-04:00
66046ff4fd90fedeb1e040e4,ezoColor,sending data,2024-03-27T15:13:56.976347-04:00
66046ff9fd90fedeb1e040f6,ezoHumidity,sending data,2024-03-27T15:14:01.138826-04:00
66046ffbfd90fedeb1e04108,ezoConductivity,sending data,2024-03-27T15:14:03.315888-04:00
66046ffffd90fedeb1e0411a,ezoCO2,sending data,2024-03-27T15:14:07.471153-04:00
66047003fd90fedeb1e0412c,ezoColor,sending data,2024-03-27T15:14:11.740414-04:00
66047007fd90fedeb1e0413e,ezoHumidity,sending data,2024-03-27T15:14:15.901988-04:00
6604700afd90fedeb1e04150,ezoConductivity,sending data,2024-03-27T15:14:18.069777-04:00
6604700efd90fedeb1e04162,ezoCO2,sending data,2024-03-27T15:14:22.244948-04:00
66047012fd90fedeb1e04174,ezoColor,sending data,2024-03-27T15:14:26.504605-04:00
66047016fd90fedeb1e04186,ezoHumidity,sending data,2024-03-27T15:14:30.667284-04:00
66047018fd90fedeb1e04198,ezoConductivity,sending data,2024-03-27T15:14:32.834129-04:00
6604701dfd90fedeb1e041aa,ezoCO2,sending data,2024-03-27T15:14:37.009440-04:00
66047021fd90fedeb1e041bc,ezoColor,sending data,2024-03-27T15:14:41.269200-04:00
66047025fd90fedeb1e041ce,ezoHumidity,sending data,2024-03-27T15:14:45.432656-04:00
66047027fd90fedeb1e041e0,ezoConductivity,sending data,2024-03-27T15:14:47.603468-04:00
6604702bfd90fedeb1e041f2,ezoCO2,sending data,2024-03-27T15:14:51.770423-04:00
66047030fd90fedeb1e04204,ezoColor,sending data,2024-03-27T15:14:56.034132-04:00
66047034fd90fedeb1e04216,ezoHumidity,sending data,2024-03-27T15:15:00.196704-04:00
66047036fd90fedeb1e04228,ezoConductivity,sending data,2024-03-27T15:15:02.366610-04:00
6604703afd90fedeb1e0423a,ezoCO2,sending data,2024-03-27T15:15:06.532046-04:00
6604703efd90fedeb1e0424c,ezoColor,sending data,2024-03-27T15:15:10.798295-04:00
66047042fd90fedeb1e0425e,ezoHumidity,sending data,2024-03-27T15:15:14.961657-04:00
66047045fd90fedeb1e04270,ezoConductivity,sending data,2024-03-27T15:15:17.158775-04:00
66047049fd90fedeb1e04282,ezoCO2,sending data,2024-03-27T15:15:21.301002-04:00
6604704dfd90fedeb1e04294,ezoColor,sending data,2024-03-27T15:15:25.566527-04:00
66047051fd90fedeb1e042a6,ezoHumidity,sending data,2024-03-27T15:15:29.728947-04:00
