_id,data,timestamp,month
661df7c29a8cdfbc2b749ed2,0.64,2024-04-16T00:00:02.496633-04:00,April
661df7e89a8cdfbc2b749f4a,0.64,2024-04-16T00:00:40.009236-04:00,April
661df80d9a8cdfbc2b749fc2,0.64,2024-04-16T00:01:17.520035-04:00,April
661df8339a8cdfbc2b74a03a,0.64,2024-04-16T00:01:55.026228-04:00,April
661df8589a8cdfbc2b74a0b2,0.64,2024-04-16T00:02:32.538314-04:00,April
661df87e9a8cdfbc2b74a12a,0.64,2024-04-16T00:03:10.048709-04:00,April
661df8a39a8cdfbc2b74a1a2,0.64,2024-04-16T00:03:47.555109-04:00,April
661df8c99a8cdfbc2b74a21a,0.64,2024-04-16T00:04:25.064027-04:00,April
661df8ee9a8cdfbc2b74a292,0.64,2024-04-16T00:05:02.576895-04:00,April
661df9149a8cdfbc2b74a30a,0.64,2024-04-16T00:05:40.085663-04:00,April
661df9399a8cdfbc2b74a382,0.64,2024-04-16T00:06:17.595252-04:00,April
661df9609a8cdfbc2b74a3fa,0.64,2024-04-16T00:06:56.696960-04:00,April
661df9849a8cdfbc2b74a472,0.64,2024-04-16T00:07:32.609145-04:00,April
661df9aa9a8cdfbc2b74a4ea,0.64,2024-04-16T00:08:10.119784-04:00,April
661df9cf9a8cdfbc2b74a562,0.64,2024-04-16T00:08:47.631965-04:00,April
661df9f59a8cdfbc2b74a5da,0.64,2024-04-16T00:09:25.141774-04:00,April
661dfa1a9a8cdfbc2b74a652,0.64,2024-04-16T00:10:02.654026-04:00,April
661dfa409a8cdfbc2b74a6ca,0.64,2024-04-16T00:10:40.165846-04:00,April
661dfa659a8cdfbc2b74a742,0.64,2024-04-16T00:11:17.674918-04:00,April
661dfa8b9a8cdfbc2b74a7ba,0.64,2024-04-16T00:11:55.187731-04:00,April
661dfab09a8cdfbc2b74a832,0.64,2024-04-16T00:12:32.700130-04:00,April
661dfad69a8cdfbc2b74a8aa,0.64,2024-04-16T00:13:10.209766-04:00,April
661dfafb9a8cdfbc2b74a922,0.64,2024-04-16T00:13:47.722022-04:00,April
661dfb219a8cdfbc2b74a99a,0.64,2024-04-16T00:14:25.232563-04:00,April
661dfb469a8cdfbc2b74aa12,0.64,2024-04-16T00:15:02.743060-04:00,April
661dfb6c9a8cdfbc2b74aa8a,0.64,2024-04-16T00:15:40.251574-04:00,April
661dfb919a8cdfbc2b74ab02,0.64,2024-04-16T00:16:17.755831-04:00,April
661dfbb79a8cdfbc2b74ab7a,0.64,2024-04-16T00:16:55.265855-04:00,April
661dfbdc9a8cdfbc2b74abf2,0.64,2024-04-16T00:17:32.776480-04:00,April
661dfc029a8cdfbc2b74ac6a,0.64,2024-04-16T00:18:10.287438-04:00,April
661dfc279a8cdfbc2b74ace2,0.64,2024-04-16T00:18:47.800433-04:00,April
661dfc4d9a8cdfbc2b74ad5a,0.64,2024-04-16T00:19:25.309792-04:00,April
661dfc729a8cdfbc2b74add2,0.64,2024-04-16T00:20:02.821694-04:00,April
661dfc989a8cdfbc2b74ae4a,0.64,2024-04-16T00:20:40.328004-04:00,April
661dfcbd9a8cdfbc2b74aec2,0.64,2024-04-16T00:21:17.840281-04:00,April
661dfce39a8cdfbc2b74af3a,0.64,2024-04-16T00:21:55.355517-04:00,April
661dfd089a8cdfbc2b74afb2,0.64,2024-04-16T00:22:32.865220-04:00,April
661dfd2e9a8cdfbc2b74b02a,0.64,2024-04-16T00:23:10.377486-04:00,April
661dfd539a8cdfbc2b74b0a2,0.64,2024-04-16T00:23:47.884238-04:00,April
661dfd799a8cdfbc2b74b11a,0.63,2024-04-16T00:24:25.393768-04:00,April
661dfd9e9a8cdfbc2b74b192,0.64,2024-04-16T00:25:02.905183-04:00,April
661dfdc49a8cdfbc2b74b20a,0.64,2024-04-16T00:25:40.415384-04:00,April
661dfde99a8cdfbc2b74b282,0.63,2024-04-16T00:26:17.930079-04:00,April
661dfe0f9a8cdfbc2b74b2fa,0.64,2024-04-16T00:26:55.440884-04:00,April
661dfe349a8cdfbc2b74b372,0.64,2024-04-16T00:27:32.950236-04:00,April
661dfe5a9a8cdfbc2b74b3ea,0.64,2024-04-16T00:28:10.458447-04:00,April
661dfe7f9a8cdfbc2b74b462,0.64,2024-04-16T00:28:47.969242-04:00,April
661dfea59a8cdfbc2b74b4da,0.64,2024-04-16T00:29:25.480982-04:00,April
661dfeca9a8cdfbc2b74b552,0.64,2024-04-16T00:30:02.995527-04:00,April
661dfef09a8cdfbc2b74b5ca,0.63,2024-04-16T00:30:40.504169-04:00,April
661dff169a8cdfbc2b74b642,0.64,2024-04-16T00:31:18.011220-04:00,April
661dff3b9a8cdfbc2b74b6ba,0.64,2024-04-16T00:31:55.523127-04:00,April
661dff619a8cdfbc2b74b732,0.63,2024-04-16T00:32:33.032991-04:00,April
661dff869a8cdfbc2b74b7aa,0.64,2024-04-16T00:33:10.540950-04:00,April
661dffac9a8cdfbc2b74b822,0.64,2024-04-16T00:33:48.051155-04:00,April
661dffd19a8cdfbc2b74b89a,0.64,2024-04-16T00:34:25.559952-04:00,April
661dfff79a8cdfbc2b74b912,0.64,2024-04-16T00:35:03.072531-04:00,April
661e001c9a8cdfbc2b74b98a,0.64,2024-04-16T00:35:40.582764-04:00,April
661e00429a8cdfbc2b74ba02,0.64,2024-04-16T00:36:18.096676-04:00,April
661e00679a8cdfbc2b74ba7a,0.64,2024-04-16T00:36:55.609952-04:00,April
661e008d9a8cdfbc2b74baf2,0.64,2024-04-16T00:37:33.121770-04:00,April
661e00b29a8cdfbc2b74bb6a,0.64,2024-04-16T00:38:10.630852-04:00,April
661e00d89a8cdfbc2b74bbe2,0.64,2024-04-16T00:38:48.142194-04:00,April
661e00fd9a8cdfbc2b74bc5a,0.64,2024-04-16T00:39:25.652544-04:00,April
661e01239a8cdfbc2b74bcd2,0.63,2024-04-16T00:40:03.160702-04:00,April
661e01489a8cdfbc2b74bd4a,0.64,2024-04-16T00:40:40.670040-04:00,April
661e016e9a8cdfbc2b74bdc2,0.64,2024-04-16T00:41:18.181656-04:00,April
661e01939a8cdfbc2b74be3a,0.63,2024-04-16T00:41:55.692064-04:00,April
661e01b99a8cdfbc2b74beb2,0.64,2024-04-16T00:42:33.202074-04:00,April
661e01de9a8cdfbc2b74bf2a,0.64,2024-04-16T00:43:10.713788-04:00,April
661e02049a8cdfbc2b74bfa2,0.64,2024-04-16T00:43:48.224729-04:00,April
661e02299a8cdfbc2b74c01a,0.63,2024-04-16T00:44:25.733169-04:00,April
661e024f9a8cdfbc2b74c092,0.64,2024-04-16T00:45:03.234758-04:00,April
661e02749a8cdfbc2b74c10a,0.63,2024-04-16T00:45:40.747628-04:00,April
661e029a9a8cdfbc2b74c182,0.64,2024-04-16T00:46:18.251487-04:00,April
661e02bf9a8cdfbc2b74c1fa,0.64,2024-04-16T00:46:55.763457-04:00,April
661e02e59a8cdfbc2b74c272,0.64,2024-04-16T00:47:33.274935-04:00,April
