_id,data,timestamp,month
66121a4334b26beb1038f548,46.76,2024-04-07T00:00:03.155256-04:00,April
66121a6b34b26beb1038f5bf,45.56,2024-04-07T00:00:43.677923-04:00,April
66121a9434b26beb1038f636,46.12,2024-04-07T00:01:24.202604-04:00,April
66121abc34b26beb1038f6ad,45.86,2024-04-07T00:02:04.730207-04:00,April
66121ae534b26beb1038f724,46.38,2024-04-07T00:02:45.292722-04:00,April
66121b0d34b26beb1038f79b,46.71,2024-04-07T00:03:25.779043-04:00,April
66121b3634b26beb1038f812,46.72,2024-04-07T00:04:06.305575-04:00,April
66121b5e34b26beb1038f889,46.76,2024-04-07T00:04:46.827154-04:00,April
66121b8734b26beb1038f900,46.5,2024-04-07T00:05:27.350566-04:00,April
66121baf34b26beb1038f977,46.44,2024-04-07T00:06:07.869926-04:00,April
66121bd834b26beb1038f9ee,46.99,2024-04-07T00:06:48.391732-04:00,April
66121c0034b26beb1038fa65,46.91,2024-04-07T00:07:28.916298-04:00,April
66121c2934b26beb1038fadc,46.82,2024-04-07T00:08:09.436616-04:00,April
66121c5134b26beb1038fb53,46.48,2024-04-07T00:08:49.963142-04:00,April
66121c7a34b26beb1038fbca,46.65,2024-04-07T00:09:30.486059-04:00,April
66121ca334b26beb1038fc41,47.0,2024-04-07T00:10:11.061333-04:00,April
66121ccb34b26beb1038fcb8,47.02,2024-04-07T00:10:51.532219-04:00,April
66121cf434b26beb1038fd2f,47.28,2024-04-07T00:11:32.061907-04:00,April
66121d1c34b26beb1038fda6,46.31,2024-04-07T00:12:12.580102-04:00,April
66121d4534b26beb1038fe1d,46.43,2024-04-07T00:12:53.103859-04:00,April
66121d6d34b26beb1038fe94,46.31,2024-04-07T00:13:33.628836-04:00,April
66121d9634b26beb1038ff0b,46.78,2024-04-07T00:14:14.150733-04:00,April
66121dbe34b26beb1038ff82,47.53,2024-04-07T00:14:54.668483-04:00,April
66121de734b26beb1038fff9,46.89,2024-04-07T00:15:35.190129-04:00,April
66121e0f34b26beb10390070,47.15,2024-04-07T00:16:15.710446-04:00,April
66121e3834b26beb103900e7,46.58,2024-04-07T00:16:56.233044-04:00,April
66121e6034b26beb1039015e,46.76,2024-04-07T00:17:36.754253-04:00,April
66121e8934b26beb103901d5,46.7,2024-04-07T00:18:17.275584-04:00,April
66121eb134b26beb1039024c,46.79,2024-04-07T00:18:57.802325-04:00,April
66121eda34b26beb103902c3,46.55,2024-04-07T00:19:38.554661-04:00,April
66121f0234b26beb1039033a,46.94,2024-04-07T00:20:18.850181-04:00,April
66121f2b34b26beb103903b1,46.36,2024-04-07T00:20:59.375834-04:00,April
66121f5334b26beb10390428,47.17,2024-04-07T00:21:39.897028-04:00,April
66121f7c34b26beb1039049f,46.76,2024-04-07T00:22:20.421749-04:00,April
66121fa434b26beb10390516,46.38,2024-04-07T00:23:00.943079-04:00,April
66121fcd34b26beb1039058d,47.03,2024-04-07T00:23:41.467718-04:00,April
66121ff534b26beb10390604,46.23,2024-04-07T00:24:21.990695-04:00,April
6612201e34b26beb1039067b,46.57,2024-04-07T00:25:02.561052-04:00,April
6612204734b26beb103906f2,45.8,2024-04-07T00:25:43.041897-04:00,April
6612206f34b26beb10390769,46.55,2024-04-07T00:26:23.564080-04:00,April
6612209834b26beb103907e0,46.2,2024-04-07T00:27:04.087747-04:00,April
661220c034b26beb10390857,47.3,2024-04-07T00:27:44.611161-04:00,April
661220e934b26beb103908ce,46.46,2024-04-07T00:28:25.136008-04:00,April
6612211134b26beb10390945,46.62,2024-04-07T00:29:05.658396-04:00,April
6612213a34b26beb103909bc,46.64,2024-04-07T00:29:46.181883-04:00,April
6612216234b26beb10390a33,46.76,2024-04-07T00:30:26.704625-04:00,April
6612218b34b26beb10390aaa,47.16,2024-04-07T00:31:07.228607-04:00,April
661221b334b26beb10390b21,46.92,2024-04-07T00:31:47.752501-04:00,April
661221dc34b26beb10390b98,46.94,2024-04-07T00:32:28.327276-04:00,April
6612220434b26beb10390c0f,47.24,2024-04-07T00:33:08.798732-04:00,April
6612222d34b26beb10390c86,47.27,2024-04-07T00:33:49.323255-04:00,April
6612225534b26beb10390cfd,47.05,2024-04-07T00:34:29.847157-04:00,April
6612227e34b26beb10390d74,45.7,2024-04-07T00:35:10.371466-04:00,April
661222a634b26beb10390deb,45.93,2024-04-07T00:35:50.894013-04:00,April
661222cf34b26beb10390e62,46.89,2024-04-07T00:36:31.411564-04:00,April
661222f734b26beb10390ed9,46.95,2024-04-07T00:37:11.931068-04:00,April
6612232034b26beb10390f50,46.76,2024-04-07T00:37:52.455885-04:00,April
6612234834b26beb10390fc7,46.73,2024-04-07T00:38:32.963234-04:00,April
6612237134b26beb1039103e,46.81,2024-04-07T00:39:13.504619-04:00,April
6612239a34b26beb103910b5,46.01,2024-04-07T00:39:54.059950-04:00,April
661223c234b26beb1039112c,46.64,2024-04-07T00:40:34.553565-04:00,April
661223eb34b26beb103911a3,46.71,2024-04-07T00:41:15.077864-04:00,April
6612241334b26beb1039121a,46.6,2024-04-07T00:41:55.600161-04:00,April
6612243c34b26beb10391291,47.06,2024-04-07T00:42:36.125757-04:00,April
6612246434b26beb10391308,46.58,2024-04-07T00:43:16.647214-04:00,April
6612248d34b26beb1039137f,46.57,2024-04-07T00:43:57.172628-04:00,April
661224b534b26beb103913f6,46.41,2024-04-07T00:44:37.699624-04:00,April
661224de34b26beb1039146d,46.64,2024-04-07T00:45:18.223901-04:00,April
6612250634b26beb103914e4,46.95,2024-04-07T00:45:58.743704-04:00,April
6612252f34b26beb1039155b,46.82,2024-04-07T00:46:39.266403-04:00,April
6612255734b26beb103915d2,46.83,2024-04-07T00:47:19.813249-04:00,April
6612258034b26beb10391649,46.14,2024-04-07T00:48:00.314592-04:00,April
661225a834b26beb103916c0,46.86,2024-04-07T00:48:40.838521-04:00,April
661225d134b26beb10391737,47.17,2024-04-07T00:49:21.360267-04:00,April
661225f934b26beb103917ae,47.39,2024-04-07T00:50:01.884924-04:00,April
6612262234b26beb10391825,47.04,2024-04-07T00:50:42.407445-04:00,April
6612264a34b26beb1039189c,46.64,2024-04-07T00:51:22.930871-04:00,April
6612267334b26beb10391913,46.87,2024-04-07T00:52:03.455424-04:00,April
6612269b34b26beb1039198a,47.23,2024-04-07T00:52:43.979954-04:00,April
661226c434b26beb10391a01,47.27,2024-04-07T00:53:24.502612-04:00,April
661226ed34b26beb10391a78,47.01,2024-04-07T00:54:05.027141-04:00,April
