_id,device,error,timestamp,month
6625e0c09a8cdfbc2b8de306,PH,Error reading,2024-04-22T00:00:00.284865-04:00,April
6625e0fd9a8cdfbc2b8de3c7,DO,Error reading,2024-04-22T00:01:01.319645-04:00,April
6625e13f9a8cdfbc2b8de49e,PH,Error reading,2024-04-22T00:02:07.845605-04:00,April
6625e17c9a8cdfbc2b8de55f,DO,Error reading,2024-04-22T00:03:08.882402-04:00,April
6625e1bf9a8cdfbc2b8de636,PH,Error reading,2024-04-22T00:04:15.408519-04:00,April
6625e1fc9a8cdfbc2b8de6f7,DO,Error reading,2024-04-22T00:05:16.446236-04:00,April
6625e23e9a8cdfbc2b8de7ce,PH,Error reading,2024-04-22T00:06:22.970863-04:00,April
6625e27c9a8cdfbc2b8de88f,DO,Error reading,2024-04-22T00:07:24.010034-04:00,April
6625e2be9a8cdfbc2b8de966,PH,Error reading,2024-04-22T00:08:30.535303-04:00,April
6625e2fb9a8cdfbc2b8dea27,DO,Error reading,2024-04-22T00:09:31.567821-04:00,April
6625e33e9a8cdfbc2b8deafe,PH,Error reading,2024-04-22T00:10:38.096255-04:00,April
6625e37b9a8cdfbc2b8debbf,DO,Error reading,2024-04-22T00:11:39.131082-04:00,April
6625e3bd9a8cdfbc2b8dec96,PH,Error reading,2024-04-22T00:12:45.661999-04:00,April
6625e3fa9a8cdfbc2b8ded57,DO,Error reading,2024-04-22T00:13:46.693959-04:00,April
6625e43d9a8cdfbc2b8dee2e,PH,Error reading,2024-04-22T00:14:53.228185-04:00,April
6625e47a9a8cdfbc2b8deeef,DO,Error reading,2024-04-22T00:15:54.262131-04:00,April
6625e4bc9a8cdfbc2b8defc6,PH,Error reading,2024-04-22T00:17:00.788573-04:00,April
6625e4f99a8cdfbc2b8df087,DO,Error reading,2024-04-22T00:18:01.819920-04:00,April
6625e53c9a8cdfbc2b8df15e,PH,Error reading,2024-04-22T00:19:08.346925-04:00,April
6625e5799a8cdfbc2b8df21f,DO,Error reading,2024-04-22T00:20:09.375217-04:00,April
6625e5bb9a8cdfbc2b8df2f6,PH,Error reading,2024-04-22T00:21:15.898612-04:00,April
6625e5f89a8cdfbc2b8df3b7,DO,Error reading,2024-04-22T00:22:16.934538-04:00,April
6625e63b9a8cdfbc2b8df48e,PH,Error reading,2024-04-22T00:23:23.457147-04:00,April
6625e6789a8cdfbc2b8df54f,DO,Error reading,2024-04-22T00:24:24.491900-04:00,April
6625e6bb9a8cdfbc2b8df626,PH,Error reading,2024-04-22T00:25:31.017393-04:00,April
6625e6f89a8cdfbc2b8df6e7,DO,Error reading,2024-04-22T00:26:32.050343-04:00,April
6625e73a9a8cdfbc2b8df7be,PH,Error reading,2024-04-22T00:27:38.576156-04:00,April
6625e7779a8cdfbc2b8df87f,DO,Error reading,2024-04-22T00:28:39.611217-04:00,April
6625e7ba9a8cdfbc2b8df956,PH,Error reading,2024-04-22T00:29:46.141990-04:00,April
6625e7f79a8cdfbc2b8dfa17,DO,Error reading,2024-04-22T00:30:47.173096-04:00,April
6625e8399a8cdfbc2b8dfaee,PH,Error reading,2024-04-22T00:31:53.705068-04:00,April
6625e8769a8cdfbc2b8dfbaf,DO,Error reading,2024-04-22T00:32:54.740721-04:00,April
6625e8b99a8cdfbc2b8dfc86,PH,Error reading,2024-04-22T00:34:01.262808-04:00,April
6625e8f69a8cdfbc2b8dfd47,DO,Error reading,2024-04-22T00:35:02.294896-04:00,April
6625e9389a8cdfbc2b8dfe1e,PH,Error reading,2024-04-22T00:36:08.826466-04:00,April
6625e9759a8cdfbc2b8dfedf,DO,Error reading,2024-04-22T00:37:09.857554-04:00,April
6625e9b89a8cdfbc2b8dffb6,PH,Error reading,2024-04-22T00:38:16.385267-04:00,April
6625e9f59a8cdfbc2b8e0077,DO,Error reading,2024-04-22T00:39:17.412501-04:00,April
6625ea379a8cdfbc2b8e014e,PH,Error reading,2024-04-22T00:40:23.938643-04:00,April
6625ea749a8cdfbc2b8e020f,DO,Error reading,2024-04-22T00:41:24.968580-04:00,April
6625eab79a8cdfbc2b8e02e6,PH,Error reading,2024-04-22T00:42:31.495172-04:00,April
6625eaf49a8cdfbc2b8e03a7,DO,Error reading,2024-04-22T00:43:32.530597-04:00,April
6625eb379a8cdfbc2b8e047e,PH,Error reading,2024-04-22T00:44:39.057419-04:00,April
6625eb749a8cdfbc2b8e053f,DO,Error reading,2024-04-22T00:45:40.093282-04:00,April
6625ebb69a8cdfbc2b8e0616,PH,Error reading,2024-04-22T00:46:46.621775-04:00,April
6625ebf39a8cdfbc2b8e06d7,DO,Error reading,2024-04-22T00:47:47.642746-04:00,April
6625ec369a8cdfbc2b8e07ae,PH,Error reading,2024-04-22T00:48:54.170227-04:00,April
6625ec739a8cdfbc2b8e086f,DO,Error reading,2024-04-22T00:49:55.203997-04:00,April
6625ecb59a8cdfbc2b8e0946,PH,Error reading,2024-04-22T00:51:01.739325-04:00,April
6625ecf29a8cdfbc2b8e0a07,DO,Error reading,2024-04-22T00:52:02.773105-04:00,April
6625ed359a8cdfbc2b8e0ade,PH,Error reading,2024-04-22T00:53:09.300265-04:00,April
6625ed729a8cdfbc2b8e0b9f,DO,Error reading,2024-04-22T00:54:10.331393-04:00,April
6625edb49a8cdfbc2b8e0c76,PH,Error reading,2024-04-22T00:55:16.857732-04:00,April
6625edf19a8cdfbc2b8e0d37,DO,Error reading,2024-04-22T00:56:17.890324-04:00,April
6625ee349a8cdfbc2b8e0e0e,PH,Error reading,2024-04-22T00:57:24.416872-04:00,April
6625ee719a8cdfbc2b8e0ecf,DO,Error reading,2024-04-22T00:58:25.448578-04:00,April
6625eeb39a8cdfbc2b8e0fa6,PH,Error reading,2024-04-22T00:59:31.976297-04:00,April
6625eef19a8cdfbc2b8e1067,DO,Error reading,2024-04-22T01:00:33.006420-04:00,April
6625ef339a8cdfbc2b8e113e,PH,Error reading,2024-04-22T01:01:39.530481-04:00,April
6625ef709a8cdfbc2b8e11ff,DO,Error reading,2024-04-22T01:02:40.560728-04:00,April
6625efb39a8cdfbc2b8e12d6,PH,Error reading,2024-04-22T01:03:47.092541-04:00,April
6625eff09a8cdfbc2b8e1397,DO,Error reading,2024-04-22T01:04:48.132463-04:00,April
6625f0329a8cdfbc2b8e146e,PH,Error reading,2024-04-22T01:05:54.841776-04:00,April
6625f06f9a8cdfbc2b8e152f,DO,Error reading,2024-04-22T01:06:55.688144-04:00,April
6625f0b29a8cdfbc2b8e1606,PH,Error reading,2024-04-22T01:08:02.215501-04:00,April
6625f0ef9a8cdfbc2b8e16c7,DO,Error reading,2024-04-22T01:09:03.245360-04:00,April
6625f1329a8cdfbc2b8e179e,PH,Error reading,2024-04-22T01:10:10.337076-04:00,April
6625f16e9a8cdfbc2b8e185f,DO,Error reading,2024-04-22T01:11:10.800519-04:00,April
6625f1b19a8cdfbc2b8e1936,PH,Error reading,2024-04-22T01:12:17.325472-04:00,April
6625f1ee9a8cdfbc2b8e19f7,DO,Error reading,2024-04-22T01:13:18.357953-04:00,April
6625f2309a8cdfbc2b8e1ace,PH,Error reading,2024-04-22T01:14:24.880120-04:00,April
6625f26d9a8cdfbc2b8e1b8f,DO,Error reading,2024-04-22T01:15:25.907021-04:00,April
6625f2b09a8cdfbc2b8e1c66,PH,Error reading,2024-04-22T01:16:32.431179-04:00,April
6625f2ed9a8cdfbc2b8e1d27,DO,Error reading,2024-04-22T01:17:33.462829-04:00,April
6625f32f9a8cdfbc2b8e1dfe,PH,Error reading,2024-04-22T01:18:39.990510-04:00,April
6625f36d9a8cdfbc2b8e1ebf,DO,Error reading,2024-04-22T01:19:41.025933-04:00,April
6625f3af9a8cdfbc2b8e1f96,PH,Error reading,2024-04-22T01:20:47.555008-04:00,April
6625f3ec9a8cdfbc2b8e2057,DO,Error reading,2024-04-22T01:21:48.585987-04:00,April
6625f42f9a8cdfbc2b8e212e,PH,Error reading,2024-04-22T01:22:55.103334-04:00,April
6625f46c9a8cdfbc2b8e21ef,DO,Error reading,2024-04-22T01:23:56.142233-04:00,April
6625f4ae9a8cdfbc2b8e22c6,PH,Error reading,2024-04-22T01:25:02.665907-04:00,April
6625f4eb9a8cdfbc2b8e2387,DO,Error reading,2024-04-22T01:26:03.702865-04:00,April
