_id,device,feedback,timestamp,month
66248f429a8cdfbc2b89ad27,ezoHumidity,sending data,2024-04-21T00:00:02.620971-04:00,April
66248f969a8cdfbc2b89ae39,ezoColor,sending data,2024-04-21T00:01:26.284776-04:00,April
66248fea9a8cdfbc2b89af4b,ezoConductivity,sending data,2024-04-21T00:02:50.097875-04:00,April
662490429a8cdfbc2b89b05f,ezoColor,sending data,2024-04-21T00:04:18.710938-04:00,April
662490969a8cdfbc2b89b171,ezoConductivity,sending data,2024-04-21T00:05:42.404113-04:00,April
662490ef9a8cdfbc2b89b285,ezoColor,sending data,2024-04-21T00:07:11.015716-04:00,April
662491429a8cdfbc2b89b397,ezoConductivity,sending data,2024-04-21T00:08:34.695487-04:00,April
6624919b9a8cdfbc2b89b4ab,ezoHumidity,sending data,2024-04-21T00:10:03.309253-04:00,April
662491ee9a8cdfbc2b89b5bd,ezoCO2,sending data,2024-04-21T00:11:26.979414-04:00,April
662492479a8cdfbc2b89b6d1,ezoHumidity,sending data,2024-04-21T00:12:55.611374-04:00,April
6624929b9a8cdfbc2b89b7e3,ezoTemperature,sending data,2024-04-21T00:14:19.279773-04:00,April
662492f39a8cdfbc2b89b8f7,ezoHumidity,sending data,2024-04-21T00:15:47.914836-04:00,April
662493479a8cdfbc2b89ba09,ezoColor,sending data,2024-04-21T00:17:11.583218-04:00,April
6624939b9a8cdfbc2b89bb1b,ezoConductivity,sending data,2024-04-21T00:18:35.392244-04:00,April
662493f49a8cdfbc2b89bc2f,ezoColor,sending data,2024-04-21T00:20:04.006111-04:00,April
662494479a8cdfbc2b89bd41,ezoConductivity,sending data,2024-04-21T00:21:27.684345-04:00,April
662494a09a8cdfbc2b89be55,ezoColor,sending data,2024-04-21T00:22:56.297506-04:00,April
662494f39a8cdfbc2b89bf67,ezoConductivity,sending data,2024-04-21T00:24:19.979253-04:00,April
6624954c9a8cdfbc2b89c07b,ezoHumidity,sending data,2024-04-21T00:25:48.598095-04:00,April
662495a09a8cdfbc2b89c18d,ezoCO2,sending data,2024-04-21T00:27:12.269270-04:00,April
662495f89a8cdfbc2b89c2a1,ezoHumidity,sending data,2024-04-21T00:28:40.897444-04:00,April
6624964c9a8cdfbc2b89c3b3,ezoTemperature,sending data,2024-04-21T00:30:04.558467-04:00,April
662496a59a8cdfbc2b89c4c7,ezoHumidity,sending data,2024-04-21T00:31:33.186296-04:00,April
662496f89a8cdfbc2b89c5d9,ezoColor,sending data,2024-04-21T00:32:56.854568-04:00,April
6624974c9a8cdfbc2b89c6eb,ezoConductivity,sending data,2024-04-21T00:34:20.663387-04:00,April
662497a59a8cdfbc2b89c7ff,ezoColor,sending data,2024-04-21T00:35:49.276720-04:00,April
662497f89a8cdfbc2b89c911,ezoConductivity,sending data,2024-04-21T00:37:12.969049-04:00,April
662498519a8cdfbc2b89ca25,ezoColor,sending data,2024-04-21T00:38:41.580034-04:00,April
662498a59a8cdfbc2b89cb37,ezoConductivity,sending data,2024-04-21T00:40:05.264351-04:00,April
662498fd9a8cdfbc2b89cc4b,ezoHumidity,sending data,2024-04-21T00:41:33.885063-04:00,April
662499519a8cdfbc2b89cd5d,ezoCO2,sending data,2024-04-21T00:42:57.555001-04:00,April
662499aa9a8cdfbc2b89ce71,ezoHumidity,sending data,2024-04-21T00:44:26.183754-04:00,April
