_id,device,feedback,timestamp,month
661f49409a8cdfbc2b78d4df,ezoHumidity,sending data,2024-04-17T00:00:00.183576-04:00,April
661f49939a8cdfbc2b78d5f1,ezoTemperature,sending data,2024-04-17T00:01:23.840878-04:00,April
661f49ec9a8cdfbc2b78d705,ezoHumidity,sending data,2024-04-17T00:02:52.471881-04:00,April
661f4a409a8cdfbc2b78d817,ezoColor,sending data,2024-04-17T00:04:16.127029-04:00,April
661f4a939a8cdfbc2b78d929,ezoConductivity,sending data,2024-04-17T00:05:39.939910-04:00,April
661f4aec9a8cdfbc2b78da3d,ezoColor,sending data,2024-04-17T00:07:08.538262-04:00,April
661f4b409a8cdfbc2b78db4f,ezoConductivity,sending data,2024-04-17T00:08:32.233312-04:00,April
661f4b989a8cdfbc2b78dc63,ezoColor,sending data,2024-04-17T00:10:00.832483-04:00,April
661f4bec9a8cdfbc2b78dd75,ezoConductivity,sending data,2024-04-17T00:11:24.512877-04:00,April
661f4c459a8cdfbc2b78de89,ezoHumidity,sending data,2024-04-17T00:12:53.121027-04:00,April
661f4c989a8cdfbc2b78df9b,ezoCO2,sending data,2024-04-17T00:14:16.785773-04:00,April
661f4cf19a8cdfbc2b78e0af,ezoHumidity,sending data,2024-04-17T00:15:45.405738-04:00,April
661f4d459a8cdfbc2b78e1c1,ezoTemperature,sending data,2024-04-17T00:17:09.059700-04:00,April
661f4d9d9a8cdfbc2b78e2d5,ezoHumidity,sending data,2024-04-17T00:18:37.685922-04:00,April
661f4df19a8cdfbc2b78e3e7,ezoColor,sending data,2024-04-17T00:20:01.345055-04:00,April
661f4e459a8cdfbc2b78e4f9,ezoConductivity,sending data,2024-04-17T00:21:25.155600-04:00,April
661f4e9d9a8cdfbc2b78e60d,ezoColor,sending data,2024-04-17T00:22:53.750054-04:00,April
661f4ef19a8cdfbc2b78e71f,ezoConductivity,sending data,2024-04-17T00:24:17.441583-04:00,April
661f4f4a9a8cdfbc2b78e833,ezoColor,sending data,2024-04-17T00:25:46.041656-04:00,April
661f4f9d9a8cdfbc2b78e945,ezoConductivity,sending data,2024-04-17T00:27:09.726878-04:00,April
661f4ff69a8cdfbc2b78ea59,ezoHumidity,sending data,2024-04-17T00:28:38.330442-04:00,April
661f50499a8cdfbc2b78eb6b,ezoCO2,sending data,2024-04-17T00:30:01.997460-04:00,April
661f50a29a8cdfbc2b78ec7f,ezoHumidity,sending data,2024-04-17T00:31:30.624479-04:00,April
661f50f69a8cdfbc2b78ed91,ezoTemperature,sending data,2024-04-17T00:32:54.284603-04:00,April
661f514e9a8cdfbc2b78eea5,ezoHumidity,sending data,2024-04-17T00:34:22.918352-04:00,April
661f51a29a8cdfbc2b78efb7,ezoColor,sending data,2024-04-17T00:35:46.572176-04:00,April
661f51f69a8cdfbc2b78f0c9,ezoConductivity,sending data,2024-04-17T00:37:10.385389-04:00,April
661f524e9a8cdfbc2b78f1dd,ezoColor,sending data,2024-04-17T00:38:38.981747-04:00,April
661f52a29a8cdfbc2b78f2ef,ezoConductivity,sending data,2024-04-17T00:40:02.669575-04:00,April
661f52fb9a8cdfbc2b78f403,ezoColor,sending data,2024-04-17T00:41:31.268673-04:00,April
661f534e9a8cdfbc2b78f515,ezoConductivity,sending data,2024-04-17T00:42:54.944650-04:00,April
661f53a79a8cdfbc2b78f629,ezoHumidity,sending data,2024-04-17T00:44:23.552952-04:00,April
661f53fb9a8cdfbc2b78f73b,ezoCO2,sending data,2024-04-17T00:45:47.215684-04:00,April
661f54539a8cdfbc2b78f84f,ezoHumidity,sending data,2024-04-17T00:47:15.804415-04:00,April
661f54a79a8cdfbc2b78f961,ezoTemperature,sending data,2024-04-17T00:48:39.498067-04:00,April
661f55009a8cdfbc2b78fa75,ezoHumidity,sending data,2024-04-17T00:50:08.129040-04:00,April
661f55539a8cdfbc2b78fb87,ezoColor,sending data,2024-04-17T00:51:31.879621-04:00,April
661f55a79a8cdfbc2b78fc99,ezoConductivity,sending data,2024-04-17T00:52:55.597371-04:00,April
661f56009a8cdfbc2b78fdad,ezoColor,sending data,2024-04-17T00:54:24.192286-04:00,April
661f56539a8cdfbc2b78febf,ezoConductivity,sending data,2024-04-17T00:55:47.885312-04:00,April
661f56ac9a8cdfbc2b78ffd3,ezoColor,sending data,2024-04-17T00:57:16.485963-04:00,April
661f57009a8cdfbc2b7900e5,ezoConductivity,sending data,2024-04-17T00:58:40.169889-04:00,April
661f57589a8cdfbc2b7901f9,ezoHumidity,sending data,2024-04-17T01:00:08.781077-04:00,April
661f57ac9a8cdfbc2b79030b,ezoCO2,sending data,2024-04-17T01:01:32.444010-04:00,April
661f58059a8cdfbc2b79041f,ezoHumidity,sending data,2024-04-17T01:03:01.069824-04:00,April
661f58589a8cdfbc2b790531,ezoTemperature,sending data,2024-04-17T01:04:24.733042-04:00,April
661f58b19a8cdfbc2b790645,ezoHumidity,sending data,2024-04-17T01:05:53.369390-04:00,April
661f59059a8cdfbc2b790757,ezoColor,sending data,2024-04-17T01:07:17.024788-04:00,April
661f59589a8cdfbc2b790869,ezoConductivity,sending data,2024-04-17T01:08:40.845486-04:00,April
661f59b19a8cdfbc2b79097d,ezoColor,sending data,2024-04-17T01:10:09.445964-04:00,April
661f5a059a8cdfbc2b790a8f,ezoConductivity,sending data,2024-04-17T01:11:33.138377-04:00,April
661f5a5d9a8cdfbc2b790ba3,ezoColor,sending data,2024-04-17T01:13:01.740620-04:00,April
