_id,data,timestamp
65f124c51241735f891b9b62,2.69,2024-03-13T00:00:05.142265-04:00
65f124cb1241735f891b9b78,2.77,2024-03-13T00:00:11.145004-04:00
65f124d11241735f891b9b8e,2.76,2024-03-13T00:00:17.559608-04:00
65f124d71241735f891b9ba4,2.66,2024-03-13T00:00:23.971340-04:00
65f124de1241735f891b9bba,2.68,2024-03-13T00:00:30.382614-04:00
65f124e41241735f891b9bd0,2.72,2024-03-13T00:00:36.794528-04:00
65f124eb1241735f891b9be6,2.67,2024-03-13T00:00:43.206691-04:00
65f124f11241735f891b9bfc,2.75,2024-03-13T00:00:49.621076-04:00
65f124f81241735f891b9c12,2.79,2024-03-13T00:00:56.032872-04:00
65f124fe1241735f891b9c28,2.71,2024-03-13T00:01:02.444926-04:00
65f125041241735f891b9c3e,2.75,2024-03-13T00:01:08.856947-04:00
65f1250b1241735f891b9c54,2.83,2024-03-13T00:01:15.268990-04:00
65f125111241735f891b9c6a,2.77,2024-03-13T00:01:21.684324-04:00
65f125181241735f891b9c80,2.75,2024-03-13T00:01:28.099399-04:00
65f1251e1241735f891b9c96,2.81,2024-03-13T00:01:34.512713-04:00
65f125241241735f891b9cac,2.76,2024-03-13T00:01:40.925476-04:00
65f1252b1241735f891b9cc2,2.68,2024-03-13T00:01:47.337644-04:00
65f125311241735f891b9cd8,2.77,2024-03-13T00:01:53.750702-04:00
65f125381241735f891b9cee,2.76,2024-03-13T00:02:00.164931-04:00
65f1253e1241735f891b9d04,2.66,2024-03-13T00:02:06.577882-04:00
65f125441241735f891b9d1a,2.68,2024-03-13T00:02:12.989962-04:00
65f1254b1241735f891b9d30,2.73,2024-03-13T00:02:19.403963-04:00
65f125511241735f891b9d46,2.68,2024-03-13T00:02:25.817318-04:00
65f125581241735f891b9d5c,2.72,2024-03-13T00:02:32.231368-04:00
65f1255e1241735f891b9d72,2.80,2024-03-13T00:02:38.644594-04:00
65f125651241735f891b9d88,2.73,2024-03-13T00:02:45.054254-04:00
65f1256b1241735f891b9d9e,2.73,2024-03-13T00:02:51.466768-04:00
65f125711241735f891b9db4,2.82,2024-03-13T00:02:57.879903-04:00
65f125781241735f891b9dca,2.79,2024-03-13T00:03:04.291716-04:00
65f1257e1241735f891b9de0,2.75,2024-03-13T00:03:10.705776-04:00
65f125851241735f891b9df6,2.82,2024-03-13T00:03:17.117713-04:00
65f1258b1241735f891b9e0c,2.75,2024-03-13T00:03:23.529787-04:00
65f125911241735f891b9e22,2.68,2024-03-13T00:03:29.943080-04:00
65f125981241735f891b9e38,2.77,2024-03-13T00:03:36.804323-04:00
65f1259e1241735f891b9e4e,2.68,2024-03-13T00:03:42.757712-04:00
65f125a51241735f891b9e64,2.66,2024-03-13T00:03:49.169902-04:00
65f125ab1241735f891b9e7a,2.73,2024-03-13T00:03:55.581262-04:00
65f125b11241735f891b9e90,2.68,2024-03-13T00:04:01.994659-04:00
65f125b81241735f891b9ea6,2.71,2024-03-13T00:04:08.407473-04:00
65f125be1241735f891b9ebc,2.79,2024-03-13T00:04:14.819621-04:00
65f125c51241735f891b9ed2,2.74,2024-03-13T00:04:21.230567-04:00
65f125cb1241735f891b9ee8,2.72,2024-03-13T00:04:27.645852-04:00
65f125d21241735f891b9efe,2.80,2024-03-13T00:04:34.057781-04:00
